match id,bowler,bowler_id,bowler_details,is_bowler_captain,is_bowler_keeper,inning,runs,wicket_count,balls_bowled,economy,maiden,dots,Fours,Sixes,wides,noballs,match_dt,average_economy,bowling_average,bowling_strike_rate,average_wides_per_ball,average_noballs_per_ball
9272633,MG Nr,2633196,AUS:Right-hand bat:Right-arm medium-fast:,0,0,2,35,0,18,11.67,0,3,3,1,3,0,11-01-2023,8.137651821862349,22.333333333333332,16.466666666666665,0.044534412955465584,0
9272633,MP Kn,5419546,AUS:Left-hand bat:Slow left-arm orthodox:,0,0,2,32,1,24,8,0,9,3,1,0,0,11-01-2023,8.032258065,24.9,18.6,0.016129032258064516,0
9272633,MT Rw,5056134,AUS:Left-hand bat:Right-arm offbreak:,0,0,2,5,0,6,5,0,1,0,0,0,0,11-01-2023,9.166666666666666,55,36,0,0
9272633,RA Wy,2020332,ENG:Left-hand bat:Left-arm medium:,0,0,2,11,0,6,11,0,1,1,0,1,0,11-01-2023,6,18,18,0,0
9272633,SH Jn,7866039,AUS:Left-hand bat:Left-arm fast:,0,0,2,22,0,20,6.6,0,12,2,1,1,0,11-01-2023,0,0,0,0,0
9272633,XC Bt,7353828,AUS:Right-hand bat:Right-arm fast-medium:,0,0,2,31,1,18,10.33,0,7,6,0,1,0,11-01-2023,8.896551724,27.823529411764707,18.764705882352942,0.053291536,0.003134796
9587017,BC Hl,1482249,ENG:Right-hand bat:Right-arm medium:,0,0,1,18,0,12,9,0,2,0,1,0,0,02-09-2023,7.6,27.60377358490566,21.79245283018868,0.008658009,0.004329004
9587017,C Bh,4160267,SA:Right-hand bat:Right-arm fast-medium:,0,0,1,31,1,18,10.33,0,5,4,0,1,0,02-09-2023,8.655172413793103,31.375,21.75,0.057471264,0
9587017,DC Ds,6347256,WI:Left-hand bat:Left-arm medium-fast:,0,0,1,45,1,24,11.25,0,9,2,4,1,0,02-09-2023,9.215017064846416,25,16.27777777777778,0.059726962457337884,0.001706485
9587017,GF Le,3373138,SA:Left-hand bat:Slow left-arm orthodox:,0,0,1,18,1,18,6,0,10,0,2,0,0,02-09-2023,7.601762114537445,28.19607843137255,22.254901960784313,0.024669603524229075,0
9587017,J Le,8931614,WI:Right-hand bat:Right-arm medium-fast:,0,0,1,17,0,12,8.5,0,6,2,1,0,0,02-09-2023,0,0,0,0,0
9587017,O Ts,6401982,WI:Left-hand bat:Right-arm fast:,0,0,1,26,3,18,8.67,0,8,2,1,1,3,02-09-2023,8.672727272727272,22.714285714285715,15.714285714285714,0.048484848484848485,0.027272727
9587017,Y Ch,3023327,WI:Left-hand bat:Legbreak:,0,0,1,28,0,18,9.33,0,8,1,3,0,0,02-09-2023,7.166666666666667,43,36,0,0
9587017,D Ps,2294823,SA:Right-hand bat:Right-arm medium-fast:,0,0,2,17,3,18,5.67,0,9,2,0,0,0,02-09-2023,8.850746268656716,23.254901960784313,15.764705882352942,0.070895522,0.002487562
9587017,G Me,4690328,WI:Left-hand bat:Slow left-arm orthodox:,0,0,2,15,2,24,3.75,0,10,0,0,0,0,02-09-2023,7.04,22,18.75,0.04,0
9587017,In Tr,284339,SA:Right-hand bat:Legbreak googly:,1,0,2,18,0,19,5.68,1,7,0,1,0,0,02-09-2023,6.980421686746988,20.064935064935064,17.246753246753247,0.023343373493975902,0.000753012
9587017,JA Sr,9266102,WI:Right-hand bat:Right-arm offbreak:,0,0,2,10,1,18,3.33,0,9,0,0,0,0,02-09-2023,7,22.75,19.5,0.025641026,0
9587017,KA Pl,4739580,WI:Right-hand bat:Right-arm fast-medium:,0,0,2,6,0,6,6,0,3,1,0,0,0,02-09-2023,10.707317073170731,29.266666666666666,16.4,0.085365854,0.024390243902439025
9587017,R Sd,4739552,WI:Right-hand bat:Right-arm fast-medium:,0,0,2,19,1,12,9.5,0,6,2,1,2,0,02-09-2023,9.579462102689487,23.745454545454546,14.872727272727273,0.0599022,0.001222494
9587017,Sm Ab,8127230,PAK:Left-hand bat:Right-arm medium-fast:,0,0,2,2,1,6,2,0,4,0,0,0,0,02-09-2023,11,22,12,0,0
9489353,AU Rd,1711492,ENG:Right-hand bat:Legbreak:,0,0,1,38,1,20,11.4,0,6,1,4,0,0,11-08-2023,7.467021985343105,23.35,18.7625,0.011325782811459028,0.000666223
9489353,BA Ce,4174932,ENG:Right-hand bat:Right-arm fast:,0,0,1,36,0,15,14.4,0,5,0,5,0,0,11-08-2023,8.977941176470587,45.22222222222222,30.22222222222222,0.025735294117647058,0.022058823529411766
9489353,CF Pn,5528116,ENG:Right-hand bat:Slow left-arm orthodox:,0,0,1,19,1,15,7.6,0,7,3,0,0,0,11-08-2023,7.313089005235603,21.163636363636364,17.363636363636363,0.017801047,0
9489353,D We,1547993,NAM:Right-hand bat:Right-arm medium-fast:,0,0,1,20,0,10,12,0,2,2,1,0,0,11-08-2023,8.092682926829267,25.136363636363637,18.636363636363637,0.028455284552845527,0.000813008
9489353,RW Ty,3231437,ENG:Right-hand bat:Left-arm fast-medium:,0,0,1,41,1,20,12.3,0,4,6,1,0,0,11-08-2023,7.943946188340807,21.089285714285715,15.928571428571429,0.038116592,0.005605381
9489353,WD Pl,1858961,SA:Left-hand bat:Left-arm medium-fast:,1,0,1,29,2,20,8.7,0,6,3,1,0,0,11-08-2023,8.376585365853659,31.108695652173914,22.282608695652176,0.019512195,0.005853659
9489353,AP An,7276380,ENG:Right-hand bat:Right-arm fast-medium:,0,0,2,22,3,21,6.29,0,12,3,0,1,1,11-08-2023,8.078277886497064,16.78048780487805,12.463414634146341,0.029354207436399216,0.01369863
9489353,NA Sr,5231218,ENG:Right-hand bat:Legbreak:,0,0,2,48,1,20,14.4,0,3,3,4,0,0,11-08-2023,7.658031088082901,18.475,14.475,0.020725389,0.005181347
9489353,SH Jn,7866039,AUS:Left-hand bat:Left-arm fast:,0,0,2,36,1,20,10.8,0,9,4,2,1,0,11-08-2023,6.228260869565217,23.875,23,0.043478260869565216,0.005434783
9489353,SM Cn,4640824,ENG:Left-hand bat:Left-arm medium-fast:,0,0,2,31,2,20,9.3,0,5,3,1,1,0,11-08-2023,8.406395736175883,25.337349397590362,18.08433734939759,0.038640906062624915,0.009993338
9489353,SP Ne,1613919,WI:Left-hand bat:Right-arm offbreak:,0,0,2,35,1,20,10.5,0,3,2,2,0,0,11-08-2023,6.107438016528926,23.09375,22.6875,0.017447199265381085,0.001836547
9407824,AK Mm,4203499,SA:Right-hand bat:Right-arm offbreak:,1,0,1,17,1,24,4.25,0,11,1,0,0,0,11-02-2023,7.3,28.076923076923077,23.076923076923077,0.033333333,0
9407824,BA Ce,4174932,ENG:Right-hand bat:Right-arm fast:,0,0,1,10,0,12,5,0,7,1,0,1,0,11-02-2023,9.096774193548388,44.388888888888886,29.27777777777778,0.024667931688804556,0.022770398481973434
9407824,M Jn,4874820,SA:Right-hand bat:Left-arm medium-fast:,0,0,1,22,1,21,6.29,0,14,2,1,2,0,11-02-2023,7.917808219178082,36.125,27.375,0.034246575,0.01369863
9407824,OG Bn,3747484,SA:Right-hand bat:Right-arm medium-fast:,0,0,1,22,2,18,7.33,0,7,1,1,1,0,11-02-2023,7.759530791788856,18.375,14.208333333333334,0.023460411,0.002932551
9407824,RE vn dr Me,334963,NED:Right-hand bat:Slow left-arm orthodox:,0,0,1,31,4,24,7.75,0,9,5,0,0,0,11-02-2023,7.602684563758389,22.476190476190474,17.738095238095237,0.020134228187919462,0.001342282
9407824,SB Ma,2658445,SA:Right-hand bat:Right-arm fast-medium:,0,0,1,30,2,18,10,0,4,4,0,1,1,11-02-2023,8.755980861,26.52173913043478,18.17391304347826,0.028708133971291867,0.031100478
9407824,A Ne,3373866,SA:Right-hand bat:Right-arm fast:,0,0,2,21,2,24,5.25,0,17,2,1,1,1,11-02-2023,6.665271966527197,17.40983606557377,15.672131147540984,0.027196652719665274,0.006276151
9407824,AU Rd,1711492,ENG:Right-hand bat:Legbreak:,0,0,2,13,1,24,3.25,0,13,0,0,0,0,11-02-2023,7.539222614840989,23.394736842105264,18.61842105263158,0.009893993,0.000706714
9407824,CA Im,319948,SA:Left-hand bat:Legbreak:,0,0,2,16,1,12,8,0,4,2,0,0,0,11-02-2023,10.5,0,0,0.083333333,0
9407824,E Bh,4888414,SA:Right-hand bat:Right-arm fast:,0,0,2,30,1,12,15,0,4,3,2,0,0,11-02-2023,6.640625,16.346153846153847,14.76923076923077,0.026041666666666668,0.002604167
9407824,JS Nm,2486896,NZ:Left-hand bat:Right-arm medium-fast:,0,0,2,14,1,8,10.5,0,4,1,1,1,0,11-02-2023,8.809010773751226,24.57377049180328,16.737704918032787,0.042115573,0.002938296
9407824,M Ps,4239794,SA:Right-hand bat:Right-arm fast-medium:,0,0,2,33,0,12,16.5,0,3,3,3,0,0,11-02-2023,9.178571428571429,27.05263157894737,17.68421052631579,0.032738095,0.001488095
9407824,WD Pl,1858961,SA:Left-hand bat:Left-arm medium-fast:,1,0,2,9,0,6,9,0,4,2,0,1,0,11-02-2023,7.840228245363766,30.533333333333335,23.366666666666667,0.014265335235378032,0.005706134
9128531,B Kr,2282125,IND:Right-hand bat:Right-arm medium:,0,0,1,22,3,24,5.5,0,13,1,1,0,0,17-04-2022,7.330472103004292,28.466666666666665,23.3,0.048640916,0.00286123
9128531,J Sh,3693654,IND:Left-hand bat:Slow left-arm orthodox:,0,0,1,28,1,24,7,0,10,1,2,1,0,17-04-2022,7.725,44.142857142857146,34.285714285714285,0.016666666666666666,0
9128531,M Jn,4874820,SA:Right-hand bat:Left-arm medium-fast:,0,0,1,35,0,24,8.75,0,11,5,1,1,0,17-04-2022,7.361111111111111,29.444444444444443,24,0.037037037037037035,0.013888888888888888
9128531,T Nn,5618038,IND:Left-hand bat:Left-arm medium:,0,0,1,38,1,24,9.5,0,8,3,1,4,0,17-04-2022,9.217391304347826,23.555555555555557,15.333333333333334,0.036231884057971016,0
9128531,Un Mk,8725709,IND:Right-hand bat:Right-arm fast:,0,0,1,28,4,24,7,1,15,3,2,0,0,17-04-2022,8.134387351778656,21.4375,15.8125,0.027667984,0.003952569
9128531,Ap Sh,7881845,IND:Left-hand bat:Left-arm medium-fast:,0,0,2,32,0,24,8,0,7,3,0,2,0,17-04-2022,7.6580516898608355,20.0625,15.71875,0.047713718,0.001988072
9128531,K Ra,3851518,SA:Left-hand bat:Right-arm fast:,0,0,2,29,1,24,7.25,0,9,3,0,0,0,17-04-2022,8.05511811,24.951219512195124,18.585365853658537,0.028871391076115485,0.013123359580052493
9128531,LS Le,2827327,ENG:Right-hand bat:Right-arm offbreak:,0,0,2,19,0,12,9.5,0,3,0,2,0,0,17-04-2022,8.234165067178504,27.5,20.03846153846154,0.019193857965451054,0
9128531,OF Sh,5744850,WI:Right-hand bat:Right-arm fast-medium:,0,0,2,8,0,6,8,0,3,0,1,0,0,17-04-2022,8.785714285714286,17.083333333333332,11.666666666666666,0.096428571,0.003571429
9128531,RD Cr,7453697,IND:Right-hand bat:Legbreak googly:,0,0,2,28,2,24,7,0,7,1,0,1,0,17-04-2022,6.965116279069767,18.151515151515152,15.636363636363637,0.01744186,0.001937984
9128531,VG Aa,8465057,IND:Right-hand bat:Right-arm fast-medium:,0,0,2,35,0,23,9.13,0,9,5,1,0,0,17-04-2022,6.781512605042018,19.214285714285715,17,0.058823529411764705,0
9433437,JP My,5192830,ENG:Right-hand bat:Left-arm fast-medium:,0,0,1,38,2,24,9.5,0,7,4,1,1,0,09-06-2023,7.6875,17.571428571428573,13.714285714285714,0,0
9433437,KS Cn,5164844,ENG:Right-hand bat:Right-arm medium:,1,0,1,27,0,12,13.5,0,4,2,2,0,1,09-06-2023,9,10.5,7,0,0
9433437,P Hu,8339701,AUS:Right-hand bat:Legbreak googly:,0,0,1,38,2,24,9.5,0,5,4,1,1,0,09-06-2023,7.824074074074074,24.852941176470587,19.058823529411764,0.063271605,0
9433437,RJ Sh,3212292,SCOT:Right-hand bat:Right-arm medium:,0,0,1,33,3,24,8.25,1,14,7,0,1,0,09-06-2023,8.033333333333333,48.2,36,0.044444444444444446,0.005555556
9433437,T vn dr Gn,2336487,NED:Right-hand bat:Right-arm fast-medium:,0,0,1,64,1,24,16,0,4,6,5,0,0,09-06-2023,10.273684210526316,44.36363636363637,25.90909090909091,0.035087719,0
9433437,Zn,7687259,ENG:Left-hand bat:Right-arm medium:,0,0,1,23,0,12,11.5,0,1,2,1,0,0,09-06-2023,12.25,0,0,0.083333333,0
9433437,DR Ss,5788320,AUS:Right-hand bat:Left-arm fast-medium:,0,0,2,27,2,18,9,0,8,5,0,0,0,09-06-2023,9.163636363636364,26.4,17.285714285714285,0.040495868,0.008264463
9433437,MJ Cy,5436878,ENG:Right-hand bat:Legbreak:,0,0,2,36,2,18,12,0,6,4,2,0,0,09-06-2023,7.7560975609756095,22.083333333333332,17.083333333333332,0.001626016,0.001626016
9433437,PI Wr,6364588,ENG:Left-hand bat:Left-arm medium:,0,0,2,19,2,12,9.5,0,3,3,0,0,0,09-06-2023,8.421052631578947,24,17.1,0.029239766081871343,0
9433437,S Sr,4873014,NED:Right-hand bat:Right-arm fast-medium:,0,0,2,26,1,18,8.67,0,4,2,1,0,0,09-06-2023,9.608695652173912,44.2,27.6,0.021739130434782608,0.021739130434782608
9433437,SJ Ck,5404440,ENG:Right-hand bat:Right-arm medium-fast:,0,0,2,35,1,21,10,0,9,5,1,0,1,09-06-2023,7.654320987654321,16.607142857142858,13.017857142857142,0.020576132,0.006858711
9433437,SR Hr,3030733,SA:Right-hand bat:Right-arm offbreak:,1,0,2,32,1,24,8,0,6,2,1,0,0,09-06-2023,7.026315789473684,17.45098039215686,14.901960784313726,0.017105263157894738,0.001315789
9086986,BW de Le,7253350,NED:Right-hand bat:Right-arm fast-medium:,0,0,1,18,2,18,6,0,6,1,0,0,0,18-10-2022,7.341176470588236,13,10.625,0.082352941,0.011764705882352941
9086986,CN An,2658431,NED:Right-hand bat:Right-arm offbreak:,0,0,1,17,1,18,5.67,0,8,2,0,0,0,18-10-2022,8.086330935251798,31.22222222222222,23.166666666666668,0.011990407673860911,0
9086986,FJ Kn,7732934,NED:Right-hand bat:Left-arm fast-medium:,0,0,1,15,0,18,5,0,11,1,0,0,0,18-10-2022,8.528089888,23.53488372093023,16.558139534883722,0.042134831460674156,0.007022472
9086986,PA vn Mn,2436776,NED:Right-hand bat:Right-arm fast-medium:,0,0,1,18,1,24,4.5,0,11,1,0,1,0,18-10-2022,7.967213114754099,23.142857142857142,17.428571428571427,0.057377049,0.010928962
9086986,RE vn dr Me,334963,NED:Right-hand bat:Slow left-arm orthodox:,0,0,1,6,1,6,6,0,1,0,0,1,0,18-10-2022,8.364273204903677,29.48148148148148,21.14814814814815,0.017513134851138354,0.001751313
9086986,T vn dr Gn,2336487,NED:Right-hand bat:Right-arm fast-medium:,0,0,1,29,0,18,9.67,0,4,1,1,2,0,18-10-2022,10.373333333333333,43.22222222222222,25,0.035555555555555556,0
9086986,TG Pe,8354849,NED:Right-hand bat:Slow left-arm orthodox:,0,0,1,15,1,18,5,0,8,0,0,0,0,18-10-2022,4.947368421052632,23.5,28.5,0.00877193,0
9086986,B So,7488753,NAM:Right-hand bat:Right-arm medium-fast:,0,0,2,18,0,6,18,0,1,0,2,1,0,18-10-2022,9.5,0,0,0,0
9086986,BM Sz,2311574,NAM:Right-hand bat:Slow left-arm orthodox:,0,0,2,21,1,24,5.25,0,10,0,1,0,0,18-10-2022,6.631578947368421,42,38,0.017543859649122806,0
9086986,D We,1547993,NAM:Right-hand bat:Right-arm medium-fast:,0,0,2,22,0,15,8.8,0,4,3,0,0,0,18-10-2022,8.118100128369704,21.510204081632654,15.89795918367347,0.030808729,0.001283697
9086986,JJ St,3876760,NAM:Right-hand bat:Left-arm medium-fast:,0,0,2,24,2,24,6,0,9,2,0,0,0,18-10-2022,7.285714285714286,34,28,0.06547619,0
9086986,JN Fk,3377359,NAM:Left-hand bat:Left-arm fast-medium:,0,0,2,16,1,24,4,1,11,1,0,0,0,18-10-2022,7.735849056603773,25.625,19.875,0.031446540880503145,0.006289308
9086986,JN Ln,7500324,NAM:Left-hand bat:Right-arm medium:,0,0,2,8,0,6,8,0,2,1,0,0,1,18-10-2022,7.923076923076923,51.5,39,0.012820513,0
9086986,MG Es,3633503,NAM:Right-hand bat:Right-arm offbreak:,1,0,2,13,0,18,4.33,0,8,0,0,1,0,18-10-2022,5.555555555555555,25,27,0.037037037037037035,0
9433185,AJ Te,3216569,AUS:Right-hand bat:Right-arm medium-fast:,0,0,1,52,2,24,13,0,6,5,3,0,0,31-05-2023,8.424978317432785,19.273809523809526,13.726190476190476,0.036426713,0.007805724
9433185,DJ Wy,2157770,ENG:Left-hand bat:Left-arm fast-medium:,1,0,1,33,2,24,8.25,0,10,3,0,4,1,31-05-2023,8.003988035892323,21.580645161290324,16.177419354838708,0.031904287138584245,0.002991027
9433185,FJ Hh,8040136,ENG:Right-hand bat:Left-arm wrist-spin:,0,0,1,32,2,24,8,0,6,2,1,1,0,31-05-2023,8.608695652173912,28.285714285714285,19.714285714285715,0.010869565217391304,0
9433185,GG We,164604,ENG:Right-hand bat:Slow left-arm orthodox:,0,0,1,16,0,12,8,0,3,0,0,2,0,31-05-2023,8.402321083172147,24.96551724137931,17.82758620689655,0.032882012,0
9433185,JJ Cb,2158869,ENG:Right-hand bat:Right-arm offbreak:,0,0,1,7,0,6,7,0,2,1,0,0,0,31-05-2023,7.575,23.307692307692307,18.46153846153846,0,0
9433185,JG Ss,8819985,ENG:Right-hand bat:Right-arm medium:,0,0,1,18,0,12,9,0,4,1,1,0,0,31-05-2023,9.25,111,72,0.055555556,0
9433185,TI Tr,3636821,ENG:Right-hand bat:Right-arm medium-fast:,0,0,1,37,0,18,12.33,0,4,7,0,0,0,31-05-2023,9.576419214,24.366666666666667,15.266666666666667,0.030567686,0.008733624
9433185,CN Ms,2855138,ENG:Right-hand bat:Right-arm medium:,0,0,2,29,4,24,7.25,0,9,4,0,1,0,31-05-2023,8.686238532110092,23.205882352941178,16.029411764705884,0.040366972,0.009174312
9433185,DR Bs,2170762,ENG:Right-hand bat:Slow left-arm orthodox:,0,0,2,22,1,18,7.33,0,6,3,0,1,0,31-05-2023,7.728571428571429,26.390243902439025,20.48780487804878,0.00952381,0
9433185,DR My,8210789,ENG:Left-hand bat:Right-arm offbreak:,0,0,2,47,1,24,11.75,0,4,9,0,0,0,31-05-2023,6.857142857142857,24,21,0.055555556,0
9433185,EG Bd,4051396,ENG:Right-hand bat:Right-arm fast-medium:,0,0,2,14,0,6,14,0,1,3,0,0,0,31-05-2023,9.570247933884296,48.25,30.25,0.024793388429752067,0
9433185,GJ Ml,2275195,AUS:Right-hand bat:Right-arm offbreak:,0,0,2,28,1,18,9.33,0,7,4,1,0,0,31-05-2023,7.400809717,31.517241379310345,25.551724137931036,0.017543859649122806,0.001349528
9433185,HH Bs,7184666,ENG:Right-hand bat:Right-arm fast-medium:,0,0,2,27,0,18,9,0,5,2,1,1,0,31-05-2023,9.569999999999999,18.764705882352942,11.764705882352942,0.03,0.01
9433185,JB Lt,3245689,ENG:Right-hand bat:Left-arm wrist-spin:,0,0,2,9,0,12,4.5,0,5,0,0,1,0,31-05-2023,7.987220447284345,24.50980392156863,18.41176470588235,0.023429179978700747,0
9290616,Hs Rf,8131255,PAK:Right-hand bat:Right-arm fast:,0,0,1,30,2,24,7.5,0,10,3,1,0,0,22-09-2022,8.711340206185566,27.704918032786885,19.081967213114755,0.031786942,0.00257732
9290616,Md Hn,8106713,PAK:Right-hand bat:Right-arm fast:,0,0,1,51,0,24,12.75,0,7,3,4,0,1,22-09-2022,8.732447817836812,28.40740740740741,19.51851851851852,0.05313093,0.009487666
9290616,Un Qr,2437077,PAK:Left-hand bat:Legbreak:,0,0,1,41,0,24,10.25,0,6,3,2,1,0,22-09-2022,8.453333333333333,25.36,18,0.013333333333333334,0.006666667
9290616,AU Rd,1711492,ENG:Right-hand bat:Legbreak:,0,0,2,34,0,18,11.33,0,4,3,2,0,0,22-09-2022,7.445708376421924,20.338983050847457,16.389830508474578,0.010341261633919338,0.001034126
9290616,DJ Wy,2157770,ENG:Left-hand bat:Left-arm fast-medium:,0,0,2,44,0,21,12.57,0,1,4,2,0,0,22-09-2022,8.154046997389033,21.244897959183675,15.63265306122449,0.028720626631853787,0.003916449
9290616,L Wd,4012203,ENG:Left-hand bat:Left-arm fast-medium:,0,0,2,49,0,24,12.25,0,5,5,1,5,0,22-09-2022,8.046511627906977,25.441176470588236,18.970588235294116,0.034108527131782945,0.017054263565891473
9290616,LA Dn,1482998,ENG:Right-hand bat:Slow left-arm orthodox:,0,0,2,26,0,24,6.5,0,7,1,1,0,0,22-09-2022,7.370149253731343,26.548387096774192,21.612903225806452,0.016417910447761194,0.001492537
9290616,MM Ai,62432,ENG:Left-hand bat:Right-arm offbreak:,1,0,2,21,0,6,21,0,0,0,3,0,0,22-09-2022,7.5710723192019955,20.653061224489797,16.367346938775512,0.018703241895261846,0.001246883
9290616,SM Cn,4640824,ENG:Left-hand bat:Left-arm medium-fast:,0,0,2,29,0,24,7.25,0,7,3,0,0,0,22-09-2022,8.526315789473685,24.545454545454547,17.272727272727273,0.047368421,0.012280701754385965
9433339,AJ Te,3216569,AUS:Right-hand bat:Right-arm medium-fast:,0,0,1,31,1,24,7.75,0,6,2,1,1,0,04-06-2023,8.518266779949023,19.430232558139537,13.686046511627907,0.035683942,0.007646559
9433339,BW Sn,2082387,ENG:Right-hand bat:Right-arm medium-fast:,0,0,1,22,1,24,5.5,0,12,1,1,0,0,04-06-2023,9.642276422764228,31.210526315789473,19.42105263157895,0.010840108,0.008130081
9433339,DJ Wy,2157770,ENG:Left-hand bat:Left-arm fast-medium:,1,0,1,52,0,24,13,0,5,8,1,3,0,04-06-2023,8.009737098344694,21.421875,16.046875,0.035053554040895815,0.003894839
9433339,FJ Hh,8040136,ENG:Right-hand bat:Left-arm wrist-spin:,0,0,1,28,3,24,7,0,9,2,1,0,0,04-06-2023,8.56,26.75,18.75,0.013333333333333334,0
9433339,TI Tr,3636821,ENG:Right-hand bat:Right-arm medium-fast:,0,0,1,38,1,24,9.5,0,8,5,1,0,0,04-06-2023,9.680672268907564,25.6,15.866666666666667,0.029411764705882353,0.008403361
9433339,AW Fh,7184232,ENG:Right-hand bat:Right-arm fast-medium:,0,0,2,22,1,24,5.5,0,13,3,0,0,0,04-06-2023,10.636363636363637,0,0,0.015151515151515152,0.015151515151515152
9433339,BL Da,3298427,ENG:Right-hand bat:Legbreak:,1,0,2,4,0,6,4,0,2,0,0,0,0,04-06-2023,7.071428571428571,16.5,14,0.015873015873015872,0
9433339,DY Pn,7661996,ENG:Right-hand bat:Right-arm medium-fast:,0,0,2,30,0,24,7.5,0,13,6,0,0,0,04-06-2023,9.146853146853147,22.94736842105263,15.052631578947368,0.041958042,0.006993007
9433339,MG Bl,2288789,NZ:Left-hand bat:Right-arm offbreak:,0,0,2,45,1,24,11.25,0,6,7,1,0,0,04-06-2023,7.4154488517745305,16.914285714285715,13.685714285714285,0.045929019,0
9433339,MJ Sr,3519011,NZ:Left-hand bat:Slow left-arm orthodox:,0,0,2,43,1,24,10.75,0,5,3,2,1,0,04-06-2023,7.04,27.238095238095237,23.214285714285715,0.023589744,0
9433339,PR Bn,6240632,ENG:Right-hand bat:Right-arm fast-medium:,0,0,2,35,1,16,13.12,0,6,3,3,0,0,04-06-2023,10.038461538461538,22.695652173913043,13.565217391304348,0.048076923,0.003205128
9793818,N Ta,6686658,SL:Right-hand bat:Right-arm medium-fast:,0,0,1,17,4,18,5.67,0,9,2,0,2,0,04-10-2023,7.794642857142857,17.636363636363637,13.575757575757576,0.058035714,0.006696429
9793818,N Vi,7491091,SL:Left-hand bat:Slow left-arm orthodox:,0,0,1,13,0,24,3.25,1,16,0,1,0,0,04-10-2023,5.7,11.4,12,0.033333333,0
9793818,RS Fo,8520105,SL:Right-hand bat:Right-arm offbreak:,0,0,1,17,0,6,17,0,2,1,2,0,0,04-10-2023,5,0,0,0.16666666666666666,0
9793818,SD Sn,6471870,SL:Left-hand bat:Right-arm fast-medium:,0,0,1,10,1,18,3.33,0,12,0,0,1,2,04-10-2023,9.375,25,16,0.0625,0
9793818,SD Ae,4857838,SL:Left-hand bat:Right-arm offbreak:,1,0,1,26,2,21,7.43,1,9,3,1,0,0,04-10-2023,7,14,12,0,0
9793818,V Vh,8072056,SL:Right-hand bat:Legbreak:,0,0,1,28,1,24,7,0,10,3,1,0,0,04-10-2023,7.084745762711864,19.904761904761905,16.857142857142858,0.002824859,0.005649718
9793818,Fd Ad,3976965,AFG:Left-hand bat:Left-arm fast-medium:,0,0,2,18,0,24,4.5,0,14,2,0,1,1,04-10-2023,9.876923076923076,30.571428571428573,18.571428571428573,0.030769231,0
9793818,Gn Nb,2464349,AFG:Right-hand bat:Right-arm medium-fast:,1,0,2,28,3,24,7,0,13,4,1,0,0,04-10-2023,7.565217391304348,29,23,0.026086957,0
9793818,Km Jt,5554282,AFG:Right-hand bat:Right-arm medium:,0,0,2,7,1,7,6,1,1,0,0,1,0,04-10-2023,7.8812351543942984,26.333333333333332,20.047619047619047,0.040380047505938245,0.009501188
9793818,Qs Ad,6399210,AFG:Right-hand bat:Legbreak:,0,0,2,16,3,24,4,0,12,1,0,0,0,04-10-2023,7.832923832923833,26.566666666666666,20.35,0.027027027,0
9793818,Sn Af,4433547,AFG:Right-hand bat:Slow left-arm orthodox:,0,0,2,20,1,12,10,0,7,1,2,1,0,04-10-2023,6,24,24,0.020833333333333332,0
9793818,Zr Kn,4985546,AFG:Left-hand bat:Left-arm wrist-spin:,0,0,2,16,1,24,4,0,14,0,1,0,0,04-10-2023,7.447852760736196,31.94736842105263,25.736842105263158,0.047034765,0.00204499
9250401,BW de Le,7253350,NED:Right-hand bat:Right-arm fast-medium:,0,0,1,19,2,19,6,0,8,2,0,2,0,17-07-2022,8.833333333333334,17.666666666666668,12,0.055555556,0.027777777777777776
9250401,FJ Kn,7732934,NED:Right-hand bat:Left-arm fast-medium:,0,0,1,29,1,21,8.29,0,5,4,0,0,0,17-07-2022,8.533980582524272,23.13157894736842,16.263157894736842,0.038834951456310676,0.008090615
9250401,LV vn Bk,3083667,NED:Right-hand bat:Right-arm medium-fast:,0,0,1,18,3,24,4.5,1,12,1,0,1,0,17-07-2022,8.217194570135746,23.28205128205128,17,0.07239819,0.003016591
9250401,PA vn Mn,2436776,NED:Right-hand bat:Right-arm fast-medium:,0,0,1,17,1,18,5.67,0,9,0,1,0,0,17-07-2022,8.296296296296296,22.4,16.2,0.064814815,0.012345679012345678
9250401,Sz Ad,8947777,NED:Left-hand bat:Legbreak googly:,0,0,1,26,1,12,13,0,1,3,1,0,0,17-07-2022,5.75,11.5,12,0,0
9250401,TG Pe,8354849,NED:Right-hand bat:Slow left-arm orthodox:,0,0,1,21,1,24,5.25,0,11,1,1,0,0,17-07-2022,5.142857142857143,36,42,0,0
9250401,LM Je,3788581,ZIM:Right-hand bat:Right-arm fast-medium:,0,0,2,6,1,6,6,0,2,0,0,1,0,17-07-2022,7.853403141361257,15.625,11.9375,0.073298429,0.005235602
9250401,R Na,5643700,ZIM:Left-hand bat:Left-arm fast-medium:,0,0,2,8,1,8,6,0,4,1,0,0,0,17-07-2022,7.768595041322314,31.333333333333332,24.2,0.035812672,0.022038567
9250401,RP Bl,3471761,ZIM:Left-hand bat:Legbreak:,0,0,2,19,0,12,9.5,0,4,0,2,1,0,17-07-2022,6.306709265175719,18.27777777777778,17.38888888888889,0.022364217252396165,0
9250401,SC Ws,391103,ZIM:Left-hand bat:Slow left-arm orthodox:,0,0,2,10,1,24,2.5,0,14,0,0,0,0,17-07-2022,7,49,42,0,0
