match id,dataset_type,win_pred_team_id,win_pred_score,indep_feat_id1,indep_feat_id2,indep_feat_id3,indep_feat_id4,indep_feat_id5,indep_feat_id6,indep_feat_id7,indep_feat_id8,indep_feat_id9,indep_feat_id10,train_algorithm,is_ensemble,train_hps_trees,train_hps_depth,train_hps_lr,indep_feat_id11,indep_feat_id12,indep_feat_id13,indep_feat_id14,indep_feat_id15
9087266,r1,20,0.9481337070465088,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9457405,r1,45072,0.9479308724403381,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9128783,r1,30421,0.9822445176541805,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9516366,r1,30393,0.9866487383842468,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9087189,r1,118,0.9325608015060425,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9516590,r1,30428,0.9009875580668449,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9344327,r1,23750,0.9746540784835815,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9503878,r1,202,0.9763779640197754,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9262245,r1,36098,0.9630485288798809,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9433913,r1,9701,0.8990997672080994,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9433003,r1,9701,0.9963937401771545,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9271646,r1,47501,0.982347559183836,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9344285,r1,22763,0.9838705863803625,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9330915,r1,14860,0.9803513884544373,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9866345,r1,17982,0.9157445579767227,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9084711,r1,9701,0.9858993887901306,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9076885,r1,40424,0.9199066683650017,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9539732,r1,62,0.9817993734031916,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9433227,r1,7573,0.9442074298858643,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9084746,r1,7258,0.9687118530273438,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9097416,r1,23316,0.9070522263646126,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9614989,r1,27,0.9860868314281106,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9076906,r1,40452,0.9778905715793371,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9051083,r1,40550,0.9712146315723658,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9489458,r1,46752,0.9584221243858337,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9262168,r1,36070,0.9943931312300265,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9433311,r1,8301,0.9533100724220276,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9684296,r1,15413,0.9890291690826416,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9128524,r1,30393,0.9607872292399406,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9684989,r1,14454,0.9636344574391842,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9272696,r1,33935,0.9667105078697205,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9128825,r1,30407,0.9978908896446228,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9684751,r1,12473,0.9659139513969421,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9793811,r1,62,0.9727593492716551,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9128370,r1,30428,0.9608061350882053,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9516485,r1,30435,0.8536562919616699,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9051013,r1,44904,0.9582213759422302,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9176649,r1,293,0.8942575454711914,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9290630,r1,62,0.928773932158947,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9128566,r1,30414,0.9138801097869873,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9256351,r1,62,0.9767691511660814,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9331006,r1,15623,0.8459175378084183,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9272430,r1,33928,0.9054947793483734,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9668532,r1,41,0.909444235265255,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9587115,r1,36098,0.9886858621612191,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9344369,r1,22784,0.9659820906817913,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9457573,r1,35790,0.8742029070854187,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9128405,r1,48341,0.9813231751322746,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9433360,r1,7258,0.9161287546157837,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9085152,r1,6698,0.8694573640823364,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9151078,r1,69,0.8862577080726624,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9344446,r1,23750,0.9491847082972527,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9680173,r1,47487,0.9011134654283524,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9330502,r1,45961,0.876231849193573,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9051146,r1,40606,0.8803397417068481,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9094245,r1,46773,0.9331361949443817,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9331258,r1,15623,0.9838002324104309,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9051174,r1,40550,0.986645957455039,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9684632,r1,11157,0.9896781770512462,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9084732,r1,6698,0.9358692765235901,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9849678,r1,209,0.9643996953964233,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9250380,r1,251,0.8753943741321564,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9887863,r1,202,0.8616118282079697,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9344460,r1,23750,0.9192525744438171,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9782072,r1,769,0.9010659754276276,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9433234,r1,7727,0.9035508409142494,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9087070,r1,188,0.8911047056317329,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9094343,r1,46731,0.993224024772644,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9388504,r1,18360,0.8597484230995178,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9823064,r1,146,0.8950254395604134,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9051132,r1,40592,0.9399807453155518,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9084963,r1,9876,0.9694111943244934,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9085166,r1,8301,0.9813623484224081,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9051230,r1,40578,0.8404967188835144,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9250268,r1,76,0.8124192804098129,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9087049,r1,20,0.9749594926834106,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9484572,r1,40564,0.9591166526079178,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9290637,r1,62,0.9071831032633781,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9587038,r1,36070,0.9909517765045166,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9433262,r1,7608,0.850859522819519,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9702713,r1,33935,0.9974415302276611,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9272759,r1,33928,0.9145733490586281,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9457629,r1,40424,0.9866151688620448,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9684975,r1,14454,0.9887291193008423,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9516506,r1,30435,0.9925537775270641,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9097332,r1,23869,0.9634299278259277,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9051118,r1,44904,0.998369530425407,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9344404,r1,22763,0.9725955128669739,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9457433,r1,47529,0.8620446622371674,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9331244,r1,11220,0.9433516263961792,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9262070,r1,36070,0.9594352096319199,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9489416,r1,46773,0.9750740006566048,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9263092,r1,76,0.9818908646702766,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
9094385,r1,46745,0.9051117300987244,team1_id,team2_id,toss winner,toss decision,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,XGBoost,no,250,5,0.135,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate
