match id,team1,team1_id,team1_roster_ids,team2,team2_id,team2_roster_ids,winner_id,toss winner,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate,ratio_average_fours_per_ball,ratio_average_sixes_per_ball,ratio_average_economy,ratio_bowling_average,ratio_bowling_strike_rate,ratio_average_wides_per_ball,ratio_average_noballs_per_ball,ratio_team_strike_rate,ratio_team_wicket_rate
9085327,De,6698,1637320.0:2433640.0:8146998.0:325814.0:4170186.0:6718788.0:3991700.0:2872225.0:4517246.0:4613580.0:6005866.0,Le,8182,4685568.0:2450895.0:82228.0:1837205.0:6249256.0:4425224.0:4460070.0:4012203.0:8055417.0:3312350.0:3312364.0,6698,Le,field,Cy Gd Dy,Derby,24-06-2022,night match,Vy Bt,2022,769,1.25,1.327868852,160.6,0,165.5833333,1.05419335,1.184345733,1.512525561,1.414799782,0.956200593,1.085106716,1.059808449,1.127578792,0.189902372,1.04388108,1.019069416
9128552,Rl Cs Be,30393,7861524.0:313809.0:1776627.0:2275195.0:7586970.0:8117990.0:210328.0:2733380.0:5490666.0:2018001.0:6586824.0,Lw Sr Gs,48334,2654014.0:2954769.0:2034423.0:3299407.0:3479860.0:8058903.0:2275097.0:2740408.0:3865077.0:8228100.0:4859490.0,30393,Lw Sr Gs,field,Dr DY Pl Ss Ay Mi,Mumbai,19-04-2022,night match,In Pr Le,2022,16540,0.571428571,0.75308642,159.6,0,161.75,1.128422632,1.075513078,1.203798938,1.061367501,0.973998142,0.908561878,0.928631518,0.778987196,0.861271643,0.832284805,1.407474839
9076983,St Ss,45072,319948.0:2662491.0:371825.0:74087.0:2875389.0:3850944.0:1884672.0:3127683.0:3108958.0:1885337.0:6928802.0,Ca Vs,40298,3758565.0:8129680.0:313809.0:62432.0:1965151.0:1613919.0:1890958.0:3850972.0:4731628.0:6528668.0:2316327.0,40298,Ca Vs,field,St Il Ct Sm,Sylhet,09-02-2022,night match,Bh Pr Le,2021/22,10961,0.777777778,0.016393443,181.25,0,163.25,1.352728118,1.378495818,1.296676148,1.77703709,1.631802579,1.608206035,1.177476937,1.334133359,0.307040235,1.080607786,0.82265625
9084956,Le,8182,4685568.0:3085473.0:82228.0:2827327.0:6249256.0:1837205.0:4460070.0:2450895.0:4012203.0:8055417.0:3312350.0,Ye,10618,1762060.0:1655436.0:3294444.0:2157770.0:6095508.0:3620742.0:5367676.0:6347256.0:8050160.0:1711492.0:4527942.0,8182,Ye,field,Hy Ls,Leeds,08-06-2022,day/night match,Vy Bt,2022,1266,0.692307692,1.487804878,161.5333333,50,167.7,1.098088442,0.98869834,0.974189553,0.846935315,0.910891355,1.045481171,1.161978754,0.976395276,0.816462263,0.938319052,0.976883562
9725764,Ia,55,8058959.0:7422673.0:5043310.0:3125562.0:8191868.0:5061748.0:3882850.0:8228100.0:7881845.0:4859490.0:6420126.0,Aa,27,3710090.0:7869994.0:4635658.0:2275195.0:2275097.0:6249256.0:1611364.0:5788418.0:1907352.0:8193310.0:1905847.0,27,Aa,field,Ba Ct Sm Gi,Guwahati,28-11-2023,night match,Aa tr of Ia,2023/24,20068,1.857142857,1.327868852,186.5333333,80,150.1923077,1.017510929,1.001483643,1.067848146,1.21068663,0.880893208,0.537564468,0.561546779,0.736095808,1.60879029,1.063687765,0.868594945
9433157,Ge,7608,4898074.0:2115896.0:3220566.0:8072945.0:2083227.0:6988596.0:5229230.0:4460070.0:2752966.0:1707628.0:2538983.0,Ex,7258,3200973.0:6065548.0:8044490.0:5436878.0:6364588.0:1499868.0:5788320.0:3030733.0:4873014.0:7688848.0:5404440.0,7258,Ex,field,Cy Gd Cd,Chelmsford,30-05-2023,day/night match,Vy Bt,2023,2239,0.384615385,0.259259259,156.4,0,150.2727273,1.102831662,0.896205608,0.935867212,0.780083423,0.904141534,0.617071526,0.653006923,0.995293338,0.514149094,0.983365748,1.000511801
9457482,St Ss,45072,8438926.0:4403419.0:6931042.0:4879426.0:392216.0:1965158.0:392062.0:1594319.0:1634611.0:2036649.0:2104346.0,Ca Vs,40298,3758565.0:2263736.0:1965151.0:2331475.0:5017144.0:5771800.0:3850944.0:3850972.0:6528668.0:4769148.0:6931168.0,40298,Ca Vs,field,Zr Ad Cy Sm Cm,Chattogram,17-01-2023,night match,Bh Pr Le,2022/23,13530,0.166666667,1.487804878,170.8571429,100,152.8636364,0.562152058,0.939190659,0.987645246,0.826923792,0.872883057,0.874072729,0.867259177,0.813193891,0.31372742,0.991483871,0.918580645
9097178,Ud Ab Es,202,3743151.0:8688952.0:2154669.0:8463783.0:6823046.0:8250115.0:1604588.0:1718443.0:8426291.0:7412922.0:4767482.0,On,272,2154305.0:8937046.0:8936913.0:6694246.0:8218181.0:4095580.0:3188254.0:7541183.0:3057256.0:7541162.0:6565684.0,272,On,field,Al At Ct Gd On Ct My Tf 1,Al Amarat,14-02-2022,day match,Ud Ab Es tr of On,2021/22,23736,1.5,101,185,0,153.1,4.462809917,1.719560989,1.368576878,2.920745987,0.838153222,0.644067797,0.533333333,1.866666662,1.333333333,1.434945632,0.568783069
9085362,We,10576,3298427.0:3703328.0:1626526.0:62432.0:7671313.0:4051396.0:3056815.0:360086.0:7661996.0:6240632.0:8018751.0,Le,8182,4685568.0:2162782.0:82228.0:6249256.0:1837205.0:2450895.0:4460070.0:4012203.0:8055417.0:3312350.0:4575878.0,10576,Le,field,Cy Gd Nw Rd Wr,Worcester,01-07-2022,day match,Vy Bt,2022,1525,0.785714286,0.344262295,172.6,33.33,161.9375,1.192509771,0.996289883,0.826079844,1.198045816,0.86666728,0.622293979,0.588778273,1.548299789,0.573320702,0.937707607,1.056129891
9097185,Id,216,2124002.0:2123974.0:7695666.0:4171460.0:2124569.0:6496412.0:7036812.0:2436251.0:3685100.0:2921680.0:2436426.0,Nl,237,5563004.0:7409611.0:7634388.0:5562962.0:1633813.0:181852.0:7993551.0:7507387.0:6722540.0:7409569.0:4761966.0,216,Nl,field,Al At Ct Gd On Ct My Tf 1,Al Amarat,14-02-2022,day match,Nl tr of On,2021/22,23736,4,0.803921569,156.2857143,0,153.1,1.104674351,1.258126024,1.916982566,3.059557577,2.549558643,2.676029882,2.552710732,0.894441643,0.384805346,0,0
9457419,Rr Rs,35790,6930580.0:2104332.0:5831622.0:2097017.0:298612.0:2875368.0:1482249.0:5736016.0:7866522.0:6486416.0:7084930.0,Fe Bl,47529,2420788.0:2662491.0:6450576.0:4403454.0:3364234.0:5554282.0:393014.0:392188.0:6526498.0:6493346.0:2630081.0,47529,Fe Bl,field,Se Ba Nl Sm Mr,Dhaka,10-01-2023,day/night match,Bh Pr Le,2022/23,14188,0.7,1.24691358,176,0,149.1333333,0.830040287,0.810089023,0.896601896,0.682703695,0.976480173,1.187896589,1.162570021,1.088629937,1.720873203,0,0
9684786,Ur Ph,15497,7570065.0:8725639.0:4231702.0:8228436.0:5061748.0:8228429.0:2282125.0:7491371.0:8118053.0:7860439.0:7742860.0:7924048.0,Ka,13474,7833195.0:2789079.0:5447700.0:2034423.0:6420630.0:7401806.0:5452754.0:2970652.0:7833069.0:5444718.0:8086847.0:6420126.0,15497,Ka,field,Au Ct Ay Dn,Dehra Dun,25-10-2023,day match,Sd Mq Ai Ty,2023/24,22350,1.25,1.487804878,141.75,0,135.375,0.710048284,0.529748213,0.633033605,0.250408751,0.803869048,1.395300895,1.45137596,1.526801862,2.137981124,0.989877594,0.87680462
9272493,Be Ht,33921,7620269.0:1626526.0:5056134.0:2083409.0:3114803.0:2020332.0:2633196.0:7353828.0:3890984.0:5419546.0:4132295.0,Sy Tr,33963,7572123.0:1749075.0:2231928.0:7534652.0:5788320.0:2335381.0:5497274.0:5509524.0:3497633.0:6521234.0:2437077.0,33963,Be Ht,bat,Sy Sd Sm,Sydney,27-12-2022,night match,Bg Bh Le,2022/23,20782,0.615384615,1,159.2666667,50,138.875,1.132414944,0.904181146,0.860331618,0.614428622,0.806012431,0.558893671,0.574503473,0.492523186,0.171628324,0.934993648,1.121133144
9272703,Me Rs,33942,1585457.0:8176356.0:5406540.0:37351.0:5436878.0:1635773.0:7537067.0:4393402.0:8441880.0:1905847.0:1684276.0,Sy Tr,33963,7572123.0:1539236.0:7534652.0:2335381.0:8183475.0:5788320.0:1612610.0:5497274.0:5509524.0:2437077.0:6521234.0,33963,Me Rs,bat,Ma Ol Ca,Canberra,19-01-2023,night match,Bg Bh Le,2022/23,5312,1.1,3.857142857,158.2,33.33,156.7083333,1.047371855,0.901926903,0.667100428,0.969912632,0.665427516,0.524563987,0.563585762,0.489119844,0.232546625,0.91486559,1.123656419
9388511,Nn Ds,17982,7907451.0:4381761.0:1945411.0:3913426.0:4949790.0:3834305.0:3776849.0:8354856.0:1636004.0:7543647.0:3566240.0,Ad,17583,1945390.0:8765154.0:8144184.0:3935854.0:4949776.0:3913440.0:4381733.0:7565697.0:5560190.0:8354835.0:9104003.0,17982,Ad,field,By Ol Mt Mi,Mount Maunganui,22-01-2023,day match,Sr Sh,2022/23,17681,0.777777778,1.952380952,149.4666667,100,139,0.901042426,0.843177057,0.727499043,0.827432114,0.803663542,0.699673521,0.818442891,1.189588002,0.458271744,0.993211808,0.857121645
9262231,Bs Rs,36070,3462080.0:2436405.0:6729862.0:7960847.0:3668356.0:2740408.0:1742453.0:6818776.0:6347494.0:3102854.0:8464392.0,Ga An Ws,36084,6818622.0:3715690.0:4069666.0:393014.0:4690188.0:4739580.0:4739552.0:5744850.0:4690328.0:9266102.0:284339.0,36070,Ga An Ws,field,Pe Sm Ga,Providence,27-09-2022,day match,Cn Pr Le,2022,13915,1,1.327868852,152.3333333,50,146.2,0.942444251,0.879453208,0.946093523,0.838816524,0.862122825,0.826548036,0.827940911,1.049196143,1.535486277,1.018449129,0.907401202
9087168,Aa,27,1539236.0:37351.0:1907163.0:2275195.0:2275097.0:6249256.0:1611364.0:2181157.0:3429236.0:2656541.0:2018001.0,Id,216,2124002.0:2123974.0:6496412.0:6729862.0:4171460.0:2436251.0:7695666.0:3685100.0:7694588.0:2436426.0:6496482.0,27,Id,field,Be Ct Gd Wa Be,Brisbane,31-10-2022,night match,Id tr of Aa,2022/23,1476,2.833333333,1.487804878,161.6,0,163.875,1.225005214,1.115420928,1.063376626,1.340295066,0.904397549,0.781246415,0.760953704,0.748006499,1.038490331,1.051405772,0.908438576
9087210,Nw Zd,48,6718326.0:2653993.0:1945355.0:5764576.0:2672214.0:2486896.0:3519011.0:1626561.0:3913475.0:3456424.0:1945397.0,Id,216,2124002.0:2123974.0:6496412.0:6729862.0:7695666.0:2436251.0:4171460.0:7694588.0:3685100.0:2436426.0:6496482.0,48,Id,field,Ae Ol,Adelaide,04-11-2022,day match,Nw Zd tr of Aa,2022/23,930,2.833333333,1.487804878,170.3333333,100,156.3333333,1.025750466,1.09258254,0.91883366,1.711834376,0.865353797,0.886565132,0.881431923,0.784171767,0.776878198,1.059617967,0.808481185
9433178,He,7727,4223883.0:2076192.0:8271913.0:5241564.0:2020332.0:3162487.0:8822729.0:1482998.0:5788418.0:4626236.0:2173688.0,Sy,9876,6282856.0:1798705.0:4640824.0:3851658.0:1613919.0:7672657.0:2790675.0:3573723.0:2022957.0:7276380.0:8853438.0,9876,Sy,field,Te Re Bl Sn,Southampton,31-05-2023,night match,Vy Bt,2023,8301,1,1.975609756,157,0,147.3333333,1.157662612,0.999862041,1.013893576,0.658897518,0.932658471,0.927911413,0.988235326,1.081654651,0.421807605,0.974150586,0.921618488
9051195,Le Qs,40606,3585350.0:4685568.0:4365465.0:290051.0:6381962.0:3726981.0:1547993.0:5554254.0:7507303.0:8131255.0:8907338.0,Id Ud,40578,6818622.0:8522422.0:8298779.0:1482998.0:7960847.0:5553890.0:3459623.0:4767832.0:2752966.0:3734940.0:4985546.0,40606,Le Qs,bat,Gi Sm Le,Lahore,19-02-2022,night match,Pn Sr Le,2021/22,3828,1.5,41,164.0714286,66.67,167.35,1.301460228,0.983351092,1.233285062,0.844473461,1.148450612,1.588731166,1.529530618,1.617075478,1.226336667,0.876264003,1.032811885
9433150,Dm,6838,3293520.0:3225305.0:7651650.0:6257698.0:3501889.0:7253350.0:8054017.0:6402374.0:3218340.0:5231218.0:1858961.0,Ne,8987,4003390.0:1749075.0:1626526.0:4172447.0:7328110.0:5516720.0:7507303.0:125915.0:130437.0:4420828.0:5652828.0,8987,Ne,field,Re Gd Cr le St,Chester-le-Street,29-05-2023,day match,Vy Bt,2023,7286,0.692307692,0.344262295,176.1333333,0,154.0357143,1.142581536,0.970639376,0.959830257,0.604336954,1.254236537,1.150605097,1.166761877,2.005908976,2.619842421,0.93092482,0.946402014
9128496,Pb Ks,30407,2789079.0:197658.0:2082044.0:2827327.0:5053082.0:5038046.0:5744850.0:3851518.0:7453697.0:8465057.0:7881845.0,Mi Is,30435,238727.0:5043310.0:7494668.0:8191868.0:3125562.0:1613926.0:2733401.0:3696482.0:4377694.0:3214812.0:5126050.0,30407,Mi Is,field,Ma Ct An Sm Pe,Pune,13-04-2022,night match,In Pr Le,2022,18752,0.785714286,1.487804878,149.6666667,50,164.125,1.053916228,1.004996005,0.84176415,1.38501791,1.02450758,0.906088189,0.853411361,1.343331375,0.956971063,0.983889518,0.905744681
8938341,Ia,55,238727.0:5043310.0:3479860.0:3125562.0:4377610.0:3882850.0:210328.0:2733380.0:2282125.0:7881845.0:3011735.0,Ed,20,2089079.0:2162782.0:1655436.0:2827327.0:6381962.0:62432.0:4640824.0:2022957.0:3214812.0:3231437.0:4575878.0,55,Ia,bat,Te Re Bl Sn,Southampton,07-07-2022,day/night match,Ia tr of Ed,2022,8301,0.807692308,1.975609756,163.8666667,60,151.5666667,0.859935106,0.888485643,0.923525187,0.717722696,0.951093631,1.208602422,1.298293541,0.933382025,0.788842367,1.017669526,0.857153772
9084662,We,10576,3298427.0:5320118.0:7773338.0:1626526.0:3703328.0:2922611.0:4051396.0:5361166.0:8855594.0:7661996.0:3660299.0,Ne,8987,4003390.0:1749075.0:3651472.0:130437.0:5516720.0:34061.0:125915.0:6019306.0:4420828.0:2083157.0:2904943.0,8987,Ne,field,Tt Be Nm,Nottingham,27-05-2022,day/night match,Vy Bt,2022,251,1,0.672131148,164,0,147.7692308,1.045277531,0.826300039,0.608509166,0.509179736,0.987972749,0.89638573,0.914724585,0.835877031,2.531519602,0.82345235,0.90848497
9128398,Rn Rs,30428,2162782.0:8058959.0:7833195.0:2981614.0:4690188.0:7556051.0:184960.0:4901182.0:1945397.0:3011735.0:6420126.0,Mi Is,30435,5043310.0:238727.0:5958840.0:8191868.0:1613926.0:6249256.0:5788320.0:3696482.0:4377694.0:3214812.0:5126050.0,30428,Mi Is,field,Dr DY Pl Ss Ay Mi,Mumbai,02-04-2022,day/night match,In Pr Le,2022,16540,1.5,0.672131148,171.2666667,0,130,1.090367647,0.783448451,0.813194236,0.600010209,0.805491514,0.687050493,0.715925277,0.539177969,0.644322645,1.003517621,0.953945891
9457608,Da Ds,40452,1884672.0:3056752.0:2104339.0:8939062.0:1707621.0:1890958.0:1885337.0:6930286.0:2815728.0:393889.0:8133047.0,Rr Rs,35790,6930580.0:2104332.0:5831622.0:2875368.0:298612.0:2437049.0:5736016.0:8127321.0:7084930.0:8131255.0:6486416.0,35790,Rr Rs,field,Se Ba Nl Sm Mr,Dhaka,03-02-2023,night match,Bh Pr Le,2022/23,14188,0.5,0.259259259,152.9,0,152.3333333,1.383540791,0.962943613,0.974355856,1.345288267,0.991521061,1.178909043,1.091871411,0.859730413,1.066407371,0.963905264,0.980553023
9097269,Ks,22784,3496933.0:4167673.0:4160316.0:1863889.0:310883.0:2294837.0:4171180.0:4239794.0:4172083.0:3802378.0:4817014.0,Nh Wt,23316,3851476.0:321698.0:2294823.0:3083891.0:3747764.0:4172524.0:5499724.0:4171691.0:6624568.0:2654686.0:4167869.0,23316,Nh Wt,field,St Gs Pk Pt Eh,Port Elizabeth,10-02-2022,day match,CA T0 Ce,2021/22,1224,2,21,138,0,154.1666667,1.487574599,1.306004026,0.905710941,3.741120854,0.961904516,1.460839747,1.387404821,1.710079909,0.042169393,0.929939933,1.532296087
9440563,Nw Zd,48,6718326.0:2653993.0:3069954.0:5764576.0:2672214.0:2288789.0:3519011.0:3913475.0:3456424.0:3834375.0:5984376.0,Ia,55,7491224.0:5043310.0:3127354.0:3125562.0:5038018.0:4377610.0:3479860.0:7558949.0:3914658.0:7881845.0:3011735.0,55,Nw Zd,bat,Bt Ra Si Al Bi Ve Ea Ct Sm Lw,Lucknow,29-01-2023,night match,Nw Zd tr of Ia,2022/23,23498,1,0.344262295,171.4666667,20,145.625,0.908975843,1.092737903,0.937382967,1.375824592,0.945018243,1.051806689,0.99220239,1.263077324,0.63117967,0.922451091,1.13351476
9457377,Cm Cs,40424,1597483.0:5736100.0:3849642.0:2820957.0:6551978.0:7864009.0:3125506.0:7084972.0:4403468.0:351448.0:6149268.0,St Ss,45072,4403419.0:2658431.0:4879426.0:392216.0:6930230.0:6931042.0:1634611.0:1594319.0:392062.0:2036649.0:8144429.0,45072,St Ss,field,Se Ba Nl Sm Mr,Dhaka,06-01-2023,day/night match,Bh Pr Le,2022/23,14188,0.142857143,41,158.6,100,140.9,0.883778093,0.772905971,0.957654059,0.691659082,0.99087994,0.85100772,0.862373124,0.896279864,4.682136304,0.934391833,1.421793706
9087091,Id,216,2124002.0:2123974.0:6496412.0:6729862.0:4171460.0:2436251.0:7695666.0:3685100.0:2436426.0:7694588.0:6496482.0,Ed,20,2162782.0:1749075.0:1655436.0:2178119.0:6381962.0:62432.0:2827327.0:4640824.0:1730658.0:2461129.0:1711492.0,216,Ed,field,Me Ct Gd,Melbourne,26-10-2022,day/night match,Id tr of Aa,2022/23,440,0.25,0.405940594,162.2,0,166.0666667,0.841212091,0.97158558,1.030185929,0.792936306,1.02823225,1.401264945,1.380768586,1.434960373,0.647952721,0.877561576,1.197899301
9272388,Ae Ss,33914,5469008.0:4239038.0:2286472.0:3681957.0:387778.0:5554254.0:8415854.0:4992378.0:6718844.0:5863290.0:55299.0,Sy Ss,33956,7869987.0:3535783.0:2076192.0:41740.0:3063696.0:34061.0:8146998.0:2790675.0:4756982.0:49496.0:7535324.0,33914,Ae Ss,bat,Ae Ol,Adelaide,14-12-2022,night match,Bg Bh Le,2022/23,930,0.882352941,1.487804878,161.6,25,155.9666667,0.76217909,0.964367507,0.841273145,1.104707571,1.107756763,1.681712663,1.44727821,1.448024793,2.056800348,0.958378414,1.058041958
9680222,Ge Ts,49650,7195082.0:8363221.0:2398346.0:4381761.0:3061225.0:393014.0:4019259.0:3497171.0:2654028.0:5643700.0:4403538.0,Co Ss,47487,7200598.0:2437021.0:7520344.0:4365878.0:2437049.0:3008291.0:4932864.0:4403601.0:8106629.0:3008179.0:8363578.0,47487,Co Ss,field,Pe Il Ct Sm,Kandy,07-08-2023,day match,La Pr Le,2023,17534,0.727272727,2.428571429,148.5,0,149.45,0.796251567,1.025490054,1.129411668,1.117418353,1.187350079,1.114358335,1.085297243,0.887417441,2.90241196,0.963662708,0.862736842
9272682,Me Ss,33949,4003390.0:7960994.0:3901078.0:2669316.0:3737103.0:1829491.0:5469092.0:5419532.0:4012203.0:6308098.0:2656541.0,Be Ht,33921,8561342.0:1506098.0:5515922.0:5056134.0:3890963.0:3114803.0:4967738.0:2633196.0:5419546.0:7866039.0:4132295.0,33921,Be Ht,field,Me Ct Gd,Melbourne,16-01-2023,night match,Bg Bh Le,2022/23,440,0.769230769,1,164.0666667,66.67,154.9333333,0.916383039,0.939472563,0.781254976,1.076135183,1.102794466,0.934495272,1.025114416,0.586995508,0,1.059507031,0.869137704
9077039,Ca Vs,40298,1613919.0:3758565.0:8129680.0:313809.0:1965151.0:62432.0:1890958.0:3850972.0:392888.0:6528668.0:2316327.0,Fe Bl,47529,3849663.0:363173.0:2203214.0:2875368.0:393014.0:4403419.0:360086.0:6930230.0:6818776.0:6149268.0:6529354.0,40298,Ca Vs,bat,Se Ba Nl Sm Mr,Dhaka,18-02-2022,night match,Bh Pr Le,2021/22,14188,1.8,0.603960396,161.75,33.33,142.4333333,0.87965894,0.815016945,0.728171317,0.866006127,0.901290504,0.681744183,0.745993439,0.584598264,15.41313303,1.21875,0.737704918
9586961,St Ks ad Ns Ps,38814,363047.0:3023320.0:8180682.0:4160267.0:232000.0:6401800.0:3373138.0:6347256.0:3468870.0:5789370.0:6401982.0,Ja Ts,36098,4690258.0:8464385.0:1613898.0:5744780.0:3150720.0:4690104.0:1594319.0:5509524.0:2036649.0:3023383.0:5471948.0,36098,Ja Ts,field,Wr Pk Be St Ks,Basseterre,23-08-2023,night match,Cn Pr Le,2023,4045,2,0.344262295,166.5333333,33.33,157.0666667,1.747880555,1.227254109,1.380265408,1.644241355,1.065349646,0.972993133,0.895316181,1.486382193,5.129258401,0.953807982,0.942033427
9344313,Ws,23841,3009334.0:3009215.0:4166882.0:2252312.0:8786749.0:6665462.0:4888246.0:3372634.0:6639604.0:4874092.0:6816718.0,Ls,23113,4239640.0:2259683.0:4887406.0:2654042.0:4887336.0:4239780.0:1616040.0:3420353.0:4887014.0:4874372.0:6623798.0,23841,Ls,field,Ss Pk Pm,Potchefstroom,21-10-2022,night match,CA T0 Ce,2022/23,9582,0.8,1,160.2,0,152.2857143,0.85120007,0.944057853,1.171956622,0.742991844,0.674861673,0.880293746,1.01728073,0.965281421,0.163265306,1.119389072,1.032626248
9051160,Pr Zi,40550,5554212.0:8438926.0:2827327.0:298612.0:4397693.0:6401800.0:1612610.0:305143.0:2437077.0:8106706.0:5471948.0,Qa Gs,40592,2089079.0:7694581.0:2076192.0:1594333.0:3364234.0:2220924.0:302868.0:8277716.0:8116478.0:8106629.0:6572572.0,40550,Pr Zi,bat,Gi Sm Le,Lahore,15-02-2022,night match,Pn Sr Le,2021/22,3828,0.333333333,1,179,100,164,0.689926257,0.682180574,0.752288399,0.582413787,0.9893379,0.759178584,0.785417223,0.498807097,1.021602447,1.155914583,0.773705157
9250394,Pa Nw Ga,153,3086943.0:175405.0:2330873.0:2943002.0:2119928.0:4523364.0:3669784.0:8303616.0:3669798.0:4020022.0:7805188.0,Ud Ss of Aa,90,2436944.0:6703528.0:3010748.0:1632819.0:1613870.0:8353169.0:2721480.0:6676564.0:9058230.0:2789604.0:1565507.0,153,Ud Ss of Aa,field,Bo Ac Cb,Bulawayo,17-07-2022,day match,Ud Ss of Aa tr of Ze,2022,3226,0.25,0.024390244,154,0,140,0,0,0,0,0,0,0,0,,1.030964072,0.654340414
9331377,Sa,14860,7491378.0:227793.0:5977026.0:1663885.0:7922284.0:6698110.0:9009265.0:3691547.0:2733401.0:4192558.0:7922291.0:4141556.0,Mi,11591,7491189.0:1945425.0:8058959.0:4497646.0:7556933.0:5001170.0:4497688.0:8779896.0:7881733.0:7921262.0:5757884.0:8766365.0,11591,Sa,bat,En Gs Ka,Kolkata,01-11-2022,day/night match,Sd Mq Ai Ty,2022/23,2057,0.733333333,1,174.6,0,160,1.744262198,0.949450896,1.1962139,0.840999032,1.477023237,1.802358907,1.83147524,2.198889268,0.356174973,1.17337805,0.845120226
9849650,Ze,76,6625562.0:4873028.0:387897.0:391103.0:2097017.0:3471761.0:7321194.0:4709438.0:4001934.0:5789370.0:5643700.0,Na,209,5836452.0:4170543.0:3377359.0:3633503.0:3876760.0:3793950.0:2311574.0:7500324.0:1547993.0:3668538.0:4176661.0,209,Na,field,Ws Ct Gd Wk,Windhoek,22-11-2023,day match,Ze tr of Na,2023/24,11878,0.6,1.487804878,154.4666667,50,160.25,0.735808539,1.064874407,1.355879714,0.85812719,0.798746106,0.881086283,0.872009592,0.958371939,3.078332481,1.079379596,1.208918199
9725778,Ia,55,8058959.0:7422673.0:4497646.0:3125562.0:5061748.0:5053082.0:3882850.0:8228100.0:7881845.0:4859490.0:6487970.0,Aa,27,3710090.0:7869987.0:4223883.0:7869994.0:6249256.0:4239038.0:1611364.0:4756982.0:5788418.0:1907352.0:8193310.0,55,Aa,field,M Cy Sm Bu,Bengaluru,03-12-2023,night match,Aa tr of Ia,2023/24,4794,1.533333333,1.975609756,185.8666667,100,188.375,0.957226867,1.022530714,1.204116904,1.164408545,0.675753284,0.425417214,0.46435908,0.571531904,1.244247277,1.063687765,0.868594945
9225383,Nw Zd,48,1585457.0:2653993.0:3519011.0:1945355.0:5764576.0:2672214.0:2486896.0:2288789.0:3913475.0:3456424.0:1626561.0,Wt Is,41,4690258.0:1613898.0:1742453.0:5742470.0:4690188.0:4739552.0:5744850.0:3715697.0:3102854.0:4690230.0:6347256.0,41,Nw Zd,bat,Sa Pk Kn Ja,Kingston,14-08-2022,day match,Nw Zd tr of Wt Is,2022,1413,1.545454545,2.463414634,162.7333333,0,,1.045482557,0.9811256,1.115651204,0.745868538,0.929985586,0.892080529,0.947948116,0.564976513,1.546372643,1.026560885,0.908767773
9516429,Pb Ks,30407,8127181.0:197658.0:4239038.0:5053082.0:4640824.0:2097017.0:5038046.0:8180500.0:7453697.0:5788418.0:9445540.0:7881845.0,Ss Hd,36014,6381962.0:2789079.0:3127354.0:4203499.0:3057312.0:5038018.0:4874820.0:7570107.0:2282125.0:8725709.0:5618038.0,36014,Ss Hd,field,Rv Gi Il Sm Ul Hd,Hyderabad,09-04-2023,night match,In Pr Le,2023,13880,0.428571429,81,164.6666667,50,186.5,1.045084968,1.085144022,1.177872708,1.304495023,0.922182122,0.886880792,0.954280213,1.042611347,1.262356445,1.047492279,1.023984859
9344383,Ws,23841,3009215.0:3009334.0:3252927.0:8786749.0:4166882.0:6665462.0:4875086.0:3372634.0:6816718.0:4171187.0:4874092.0,Ts,23750,7494668.0:4888344.0:3406717.0:4159644.0:4866994.0:5197436.0:3851336.0:2259739.0:3030733.0:3818282.0:328607.0,23750,Ws,bat,Ss Pk Pm,Potchefstroom,28-10-2022,day match,CA T0 Ce,2022/23,9582,1.333333333,0.259259259,160.2,100,149.0454545,0.694135843,0.58334717,0.644967801,0.26616769,1.225848645,1.164644386,0.895156146,2.327497805,0.494995465,1.038819573,1.094727346
9702748,Me Ss,33949,5406540.0:7960994.0:2669316.0:2275195.0:2275097.0:3901078.0:7620339.0:1482998.0:4533682.0:3890984.0:8131255.0,Sy Tr,33963,3507090.0:1749075.0:6718802.0:7534652.0:2335381.0:5788320.0:5497274.0:5509524.0:6308098.0:8907338.0:8193310.0,33963,Me Ss,bat,Ln Ss Ol Ay,Albury,23-12-2023,day/night match,Bg Bh Le,2023/24,6579,0.692307692,0.047619048,159.3333333,50,197,0.986308493,1.123484858,1.007369866,1.344984049,1.039387904,0.767377412,0.83972767,0.435969632,1.716624473,0.986276365,0.919176306
9094399,Mr Os,46766,4685568.0:1798705.0:325814.0:4171859.0:6364588.0:3501889.0:6320362.0:8055417.0:7732934.0:4575878.0:6496482.0,Bm Px,46780,3220566.0:7694581.0:62432.0:8044112.0:1611364.0:3298427.0:1482249.0:4756982.0:3590362.0:7184666.0:1905847.0,46766,Mr Os,bat,En Bm,Birmingham,28-08-2022,night match,Te Hd Ms Cn,2022,1161,0.692307692,0.344262295,155.7,100,148.9666667,0.912206498,0.937796149,0.843553338,0.851220654,0.975006117,0.964703405,1.00974133,1.244169609,1.533694398,0.928512024,1.144589053
