match id,team1,team1_id,team1_roster_ids,team2,team2_id,team2_roster_ids,winner_id,toss winner,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15
9272577,Ph Ss,33935,1762060.0:313809.0:3507090.0:4635658.0:3501889.0:5459516.0:5419574.0:4472397.0:3216569.0:1907352.0:8339701.0,Sy Tr,33963,7572123.0:1749075.0:2231928.0:7534652.0:2335381.0:1612610.0:9070970.0:5497274.0:5509524.0:6521234.0:2437077.0,33963,Ph Ss,bat,Ph Sm,Perth,04-01-2023,night match,Bg Bh Le,2022/23,23841,0.8461538461538461,1.975609756097561,173.53333333333333,50,142.60714285714286
9516548,Pb Ks,30407,4239038.0:8127181.0:7881719.0:2827327.0:2385991.0:4640824.0:5053082.0:5038046.0:8180500.0:7881845.0:7453697.0:5788418.0,Mi Is,30435,238727.0:5043310.0:7537004.0:3125562.0:6249256.0:8191868.0:8058924.0:4688998.0:8041445.0:8227974.0:230775.0:1907352.0,30407,Mi Is,field,We Sm Mi,Mumbai,22-04-2023,night match,In Pr Le,2023,5004,0.2,1,166.46666666666667,50,169.3
9352230,Bh,188,4403454.0:2614779.0:3758565.0:6551978.0:4403426.0:3850944.0:2875368.0:2436356.0:4403503.0:2316327.0:6930286.0,Ud Ab Es,202,8688952.0:3743151.0:7412936.0:8250115.0:3323333.0:8463783.0:8688868.0:8375513.0:7412922.0:8426291.0:9299079.0,188,Ud Ab Es,field,Di Il Ct Sm,Dubai,25-09-2022,day match,Bh tr of Ud Ab Es,2022,17086,0.2857142857142857,0.3442622950819672,138.73333333333332,0,144.93333333333334
9433766,St,9701,6139370.0:7694581.0:3294444.0:3239102.0:6320362.0:5288226.0:8211328.0:3252395.0:2850868.0:3546297.0:3913475.0,Sy,9876,6282856.0:1798705.0:1613919.0:4640824.0:7672657.0:2790675.0:3573723.0:3851658.0:2022957.0:7276380.0:8853438.0,9701,Sy,field,Kn Ol Ln,London,30-06-2023,day/night match,Vy Bt,2023,328,0.6428571428571429,0.7530864197530864,167.06666666666666,40,149.83333333333334
9128720,Ci Sr Ks,30414,7422673.0:2653993.0:5001170.0:232000.0:196580.0:62432.0:249087.0:360086.0:8118067.0:7968225.0:7879829.0,Di Cs,30421,1539236.0:3706065.0:1907163.0:6521080.0:5742470.0:8410653.0:3882850.0:3326980.0:3914658.0:3373866.0:6598528.0,30414,Di Cs,field,Dr DY Pl Ss Ay Mi,Navi Mumbai,08-05-2022,night match,In Pr Le,2022,16540,1.0555555555555556,1,171,33.33,160.0909090909091
9388581,Nn Ds,17982,7907451.0:4381761.0:3834305.0:1945411.0:3519011.0:3913426.0:4949790.0:3776849.0:8354849.0:1636004.0:3566240.0,Oo,18360,6317142.0:8444855.0:4172706.0:7918280.0:4950252.0:7907444.0:7907479.0:2666705.0:4359417.0:3834375.0:4195827.0,17982,Oo,field,Uy Ol Dn,Dunedin,09-02-2023,day match,Sr Sh,2022/23,5396,1.3333333333333333,0.6721311475409836,149.46666666666667,50,180.83333333333331
9051027,Le Qs,40606,3585350.0:6460600.0:4365465.0:290051.0:2720759.0:1547993.0:5554254.0:130437.0:7507303.0:8131255.0:8907338.0,Mn Ss,44904,1637320.0:2263736.0:302875.0:2231928.0:6249256.0:5017144.0:2157770.0:284339.0:8986193.0:2214554.0:8427978.0,44904,Mn Ss,field,Nl Sm Ki,Karachi,29-01-2022,day/night match,Pn Sr Le,2021/22,3422,0.25,0.2592592592592592,162.9,0,174.9
8950829,Ia,55,7422673.0:5043310.0:4497646.0:6521080.0:4377610.0:3882850.0:210328.0:2733380.0:2282125.0:4859490.0:3011735.0,Sh Aa,34,2604825.0:1884973.0:2294823.0:2364543.0:3057312.0:2252452.0:1858961.0:3851518.0:1874081.0:3373866.0:2654028.0,34,Sh Aa,field,Bi Sm Ck,Cuttack,12-06-2022,night match,Sh Aa tr of Ia,2022,3107,1.6363636363636365,0.801980198,153.66666666666666,0,
9457587,Fe Bl,47529,2662491.0:5752256.0:393014.0:6450576.0:3364234.0:392188.0:3763304.0:5554282.0:8298779.0:6493346.0:2666831.0,Da Ds,40452,3056752.0:1884672.0:8939062.0:2104339.0:1707621.0:1890958.0:4980926.0:1885337.0:5471948.0:6930286.0:2815728.0,40452,Fe Bl,bat,St Il Ct Sm,Sylhet,31-01-2023,day/night match,Bh Pr Le,2022/23,10961,1.5714285714285714,2.9047619047619047,165.64285714285714,0,157.5
9503871,Ud Ab Es,202,8250115.0:8688952.0:3323333.0:8463783.0:2154669.0:8688868.0:8375513.0:8397703.0:8426291.0:2691688.0:9471244.0,An,293,5554212.0:6818622.0:6450576.0:2942827.0:5554282.0:3668356.0:5554254.0:5736016.0:6818776.0:5554142.0:6819238.0,293,An,field,Zd Ct Sm Au Di,Abu Dhabi,16-02-2023,day match,An tr of Ud Ab Es,2022/23,13768,0.8,41,163.58333333333334,0,136.56666666666666
9484509,Mn Ss,44904,1637320.0:2263736.0:2231928.0:2252452.0:1613926.0:5017144.0:3200756.0:4533682.0:8109779.0:6460642.0:8986193.0,Pr Zi,40550,8438926.0:2437021.0:8127230.0:3294444.0:5742470.0:2398346.0:2486896.0:305143.0:4769470.0:9307892.0:5471948.0,44904,Pr Zi,field,Mn Ct Sm,Multan,17-02-2023,night match,Pn Sr Le,2022/23,11192,1.4,1,170.8,75,142.5
9262203,St La Ks,36112,313809.0:5940374.0:3008291.0:3681957.0:1547993.0:7459647.0:2742837.0:8925405.0:4690230.0:8464343.0:7550892.0,Ga An Ws,36084,6818622.0:3715690.0:4069666.0:393014.0:4690188.0:4739552.0:5744850.0:4739580.0:4690328.0:9266102.0:284339.0,36084,St La Ks,bat,Pe Sm Ga,Providence,22-09-2022,night match,Cn Pr Le,2022,13915,1,2.9047619047619047,172.06666666666666,33.33,145.75
9433409,Sx,9967,7753017.0:3622856.0:4215098.0:74087.0:6460614.0:8820503.0:5497274.0:8621143.0:3997727.0:3214812.0:8006676.0,Mx,8700,4421689.0:7752989.0:1941743.0:4489722.0:7671166.0:7672874.0:4489708.0:4005406.0:7806378.0:3590362.0:7783901.0,9967,Sx,bat,Ls Ln,London,08-06-2023,day/night match,Vy Bt,2023,83,0.4545454545454545,21,176.73333333333332,50,143.07142857142858
9084893,Le,8301,2319638.0:7209964.0:3643870.0:2658431.0:6003584.0:7651657.0:8845850.0:3218291.0:5528116.0:5554142.0:4492620.0,We,10576,5320118.0:3298427.0:62432.0:1626526.0:7773338.0:2922611.0:4051396.0:360086.0:8855594.0:7661996.0:6240632.0,8301,We,field,Cy Gd Nw Rd Wr,Worcester,05-06-2022,day match,Vy Bt,2022,1525,0.5625,2.9047619047619047,174.33333333333334,50,166.08333333333334
9084795,Le,8301,2319638.0:7209964.0:3643870.0:2658431.0:6003584.0:3218291.0:7651657.0:8845850.0:5554142.0:5528116.0:4492620.0,Bm Bs,10366,8364726.0:2124002.0:7681869.0:3612286.0:3681957.0:8044112.0:3200756.0:7184666.0:3245689.0:2855138.0:2170762.0,8301,Le,bat,En Bm,Birmingham,02-06-2022,day match,Vy Bt,2022,1161,1.125,0.7530864197530864,174.33333333333334,0,148.8
9433507,Sx,9967,6311612.0:7753017.0:8015734.0:74087.0:6460614.0:3622856.0:8820503.0:4504044.0:7811033.0:3214812.0:7005550.0,He,7727,4223883.0:2076192.0:8822729.0:5241564.0:2020332.0:1482998.0:3162487.0:1482249.0:2173688.0:5788418.0:8833075.0,9967,He,field,Cy Gd He,Brighton,16-06-2023,night match,Vy Bt,2023,797,0.1428571428571428,0.012345679,182.53333333333333,25,168.1153846153846
9330747,Mi,11591,7491189.0:8779896.0:8058959.0:4497688.0:5001170.0:7921262.0:7881733.0:8488094.0:5757884.0:7556933.0:8766372.0:1945698.0,Am,11220,8724967.0:6554372.0:7883385.0:7556051.0:9373104.0:3085809.0:3879231.0:7879822.0:9009153.0:7947393.0:6692174.0:3785802.0,11591,Am,field,Sa Ct An Sm Rt,Rajkot,14-10-2022,day match,Sd Mq Ai Ty,2022/23,16820,3.333333333333333,1.4878048780487805,158.33333333333334,0,153.83333333333334
9433353,He,7727,4223883.0:2076192.0:8822729.0:5241564.0:2020332.0:3935980.0:2173688.0:1482998.0:5788418.0:7732892.0:8833075.0,Mx,8700,4421689.0:7752989.0:1941743.0:4489722.0:4005406.0:7671166.0:7672874.0:7806378.0:4489708.0:3590362.0:7783901.0,7727,Mx,field,Rt Ct Cb Rt,Radlett,06-06-2023,day match,Vy Bt,2023,14825,0.9090909090909092,81,162.53333333333333,50,181.125
9330859,Rn,14629,7570688.0:2598063.0:6644448.0:5972868.0:9373230.0:2992408.0:7491329.0:7453697.0:8228100.0:3691106.0:6598528.0:8227995.0,Ud,45961,8201542.0:8168383.0:2337341.0:7851031.0:9378403.0:1626057.0:5442744.0:8228058.0:8442286.0:9373202.0:8500883.0:9373209.0,45961,Ud,field,Sa Ct An Sm Rt,Rajkot,16-10-2022,day match,Sd Mq Ai Ty,2022/23,16820,4,3.857142857142857,142.4,0,156.125
9954846,Rl Cs Bu,30393,1776627.0:313809.0:5765934.0:2275195.0:7537004.0:7861524.0:210328.0:212029.0:4690230.0:6596582.0:6586824.0:8118053.0,Ci Sr Ks,30414,7422673.0:6718382.0:1945425.0:2672214.0:5001170.0:1642738.0:8228436.0:196580.0:3130840.0:7968225.0:5757884.0:2316327.0,30414,Rl Cs Bu,bat,MA Cm Sm Ck Ci,Chennai,22-03-2024,night match,In Pr Le,2024,2050,1.3888888888888888,0.5061728395061729,185.66666666666663,20,157.93333333333334
9954853,Di Cs,30421,1539236.0:1907163.0:4069666.0:6521080.0:4497730.0:4171859.0:3882850.0:8118151.0:8942828.0:3914658.0:6598528.0:1657466.0,Pb Ks,30407,197658.0:2082044.0:8127181.0:4640824.0:5053082.0:2827327.0:2642751.0:8180500.0:2733380.0:3851518.0:7453697.0:7881845.0,30407,Pb Ks,field,Ma Ya Sh Il Ct Sm Mr,Mohali,23-03-2024,day/night match,In Pr Le,2024,25108,1,1,175.13333333333333,80,
9954860,Ka Kt Rs,30400,4685568.0:1613919.0:5959834.0:4497646.0:4231702.0:7556303.0:5061748.0:1934099.0:2181157.0:9188528.0:7758638.0:9455557.0,Ss Hd,36014,2789079.0:7491294.0:3127354.0:4203499.0:3057312.0:8228408.0:8117990.0:4874820.0:3429236.0:2282125.0:7570107.0:5618038.0,30400,Ss Hd,field,En Gs Ka,Kolkata,23-03-2024,night match,In Pr Le,2024,2057,1,2.9047619047619047,178.4,60,175.5
9954867,Rn Rs,30428,8058959.0:2162782.0:2981614.0:7556051.0:4690188.0:8228429.0:184960.0:3068547.0:3011735.0:4859490.0:1945397.0:6799456.0,Lw Sr Gs,48334,2654014.0:2954769.0:7833195.0:8058903.0:3479860.0:4230127.0:2275097.0:3299407.0:8228100.0:7924048.0:5554142.0:7491385.0,30428,Rn Rs,bat,Si Mh Sm Jr,Jaipur,24-03-2024,day/night match,In Pr Le,2024,4661,1.4285714285714286,1.4878048780487805,178.6,100,119.63333333333334
9954874,Gt Ts,48341,1958683.0:7491224.0:8059029.0:5736016.0:2252452.0:3339160.0:2966879.0:5554254.0:2632825.0:7341186.0:7866039.0:3759846.0,Mi Is,30435,5043310.0:238727.0:9009237.0:7494668.0:8191868.0:6249256.0:4377610.0:4172083.0:7921262.0:230775.0:4377694.0:4012203.0,48341,Mi Is,field,Na Mi Sm Ad,Ahmedabad,24-03-2024,night match,In Pr Le,2024,5893,1.8888888888888888,0.5061728395061729,178.26666666666668,0,168.03333333333333
9954881,Pb Ks,30407,197658.0:2082044.0:8127181.0:2827327.0:4640824.0:5053082.0:2642751.0:8180500.0:2733380.0:3851518.0:7453697.0:7881845.0,Rl Cs Bu,30393,1776627.0:313809.0:7537004.0:5765934.0:2275195.0:7861524.0:210328.0:5972868.0:4690230.0:6596582.0:6586824.0:8118053.0,30393,Rl Cs Bu,field,M Cy Sm Bu,Bengaluru,25-03-2024,night match,In Pr Le,2024,4794,0.3928571428571428,1,181.4,50,188.375
9954888,Ci Sr Ks,30414,7422673.0:6718382.0:1945425.0:5001170.0:2672214.0:8228436.0:1642738.0:196580.0:3130840.0:5757884.0:2316327.0:8363578.0,Gt Ts,48341,1958683.0:7491224.0:8059029.0:3339160.0:2252452.0:5736016.0:2966879.0:5554254.0:2632825.0:7866039.0:7341186.0:3759846.0,30414,Gt Ts,field,MA Cm Sm Ck Ci,Chennai,26-03-2024,night match,In Pr Le,2024,2050,0.9444444444444444,1.975609756097561,184.8,66.67,157.93333333333334
9954895,Ss Hd,36014,2789079.0:3710090.0:7491294.0:4203499.0:3057312.0:8228408.0:8117990.0:3429236.0:2282125.0:7570107.0:2733401.0:8725709.0,Mi Is,30435,238727.0:5043310.0:9009237.0:8191868.0:4377610.0:6249256.0:4739552.0:4172083.0:4377694.0:230775.0:7921262.0:9060407.0,36014,Mi Is,field,Rv Gi Il Sm Ul Hd,Hyderabad,27-03-2024,night match,In Pr Le,2024,13880,1.5555555555555556,0.2592592592592592,189.13333333333333,0,181.625
9954902,Rn Rs,30428,8058959.0:2162782.0:2981614.0:7556051.0:184960.0:8228429.0:4690188.0:1945397.0:4859490.0:3068547.0:3011735.0:6799456.0,Di Cs,30421,1539236.0:1907163.0:4497730.0:6521080.0:4171859.0:8942828.0:3882850.0:8118151.0:3914658.0:3373866.0:6487970.0:6598528.0,30428,Di Cs,field,Si Mh Sm Jr,Jaipur,28-03-2024,night match,In Pr Le,2024,4661,1.5384615384615383,1.4878048780487805,178.6,75,119.63333333333334
9954909,Rl Cs Bu,30393,1776627.0:313809.0:7537004.0:2275195.0:5765934.0:7861524.0:210328.0:4690230.0:6596582.0:6586824.0:8118053.0:5444718.0,Ka Kt Rs,30400,4685568.0:1613919.0:5959834.0:4497646.0:5061748.0:1934099.0:7556303.0:2181157.0:7558886.0:9188528.0:9047478.0:7758638.0,30400,Ka Kt Rs,field,M Cy Sm Bu,Bengaluru,29-03-2024,night match,In Pr Le,2024,4794,1.9230769230769231,0.6721311475409836,185.66666666666663,40,188.375
9954916,Lw Sr Gs,48334,2654014.0:2954769.0:7833195.0:2275097.0:4230127.0:8058903.0:3299407.0:8228100.0:7924048.0:5554142.0:9047954.0:8059015.0,Pb Ks,30407,197658.0:2082044.0:8127181.0:5053082.0:2827327.0:4640824.0:2642751.0:8180500.0:2733380.0:3851518.0:7453697.0:7881845.0,48334,Lw Sr Gs,bat,Bt Ra Si Al Bi Ve Ea Ct Sm Lw,Lucknow,30-03-2024,night match,In Pr Le,2024,23498,1.0833333333333333,1,187.53333333333333,100,146.33333333333334
9954923,Ss Hd,36014,3710090.0:2789079.0:7491294.0:4203499.0:3057312.0:8117990.0:8228408.0:5038018.0:3429236.0:2282125.0:7570107.0:2733401.0,Gt Ts,48341,1958683.0:7491224.0:8059029.0:2252452.0:3339160.0:5736016.0:2966879.0:5554254.0:2632825.0:8277716.0:7783432.0:3759846.0,48341,Ss Hd,bat,Na Mi Sm Ad,Ahmedabad,31-03-2024,day/night match,In Pr Le,2024,5893,0.8333333333333334,0.5121951219512195,189.13333333333333,50,168.03333333333333
9954930,Di Cs,30421,7491189.0:1539236.0:6521080.0:1907163.0:4171859.0:3882850.0:8942828.0:3373866.0:6487970.0:1657466.0:6598528.0:8130436.0,Ci Sr Ks,30414,7422673.0:6718382.0:1945425.0:2672214.0:5001170.0:8228436.0:1642738.0:196580.0:3130840.0:5757884.0:2316327.0:8363578.0,30421,Di Cs,bat,Dr YS Ra Ry AA VA Ct Sm Vm,Visakhapatnam,31-03-2024,night match,In Pr Le,2024,13285,0.6111111111111112,0.5061728395061729,175.13333333333333,40,181.75
9954937,Mi Is,30435,5043310.0:238727.0:9009237.0:7494668.0:8191868.0:4377610.0:230775.0:6249256.0:4172083.0:4377694.0:8442286.0:9060407.0,Rn Rs,30428,8058959.0:2162782.0:2981614.0:7556051.0:184960.0:8768108.0:8228429.0:4690188.0:1945397.0:4859490.0:6799456.0:3011735.0,30428,Rn Rs,field,We Sm Mi,Mumbai,01-04-2024,night match,In Pr Le,2024,5004,0.3809523809523809,1.3278688524590163,179.26666666666668,100,172.33333333333334
9954944,Lw Sr Gs,48334,2654014.0:2954769.0:7833195.0:2275097.0:4230127.0:8058903.0:3299407.0:8228100.0:7491385.0:5554142.0:9047954.0:8059015.0,Rl Cs Bu,30393,1776627.0:313809.0:5765934.0:2275195.0:7537004.0:7861524.0:5972868.0:210328.0:6596582.0:3231437.0:6586824.0:8118053.0,48334,Rl Cs Bu,field,M Cy Sm Bu,Bengaluru,02-04-2024,night match,In Pr Le,2024,4794,0.4642857142857143,1,187.53333333333333,0,188.375
9954951,Ka Kt Rs,30400,4685568.0:1613919.0:9047478.0:1934099.0:4497646.0:5061748.0:5959834.0:7556303.0:2181157.0:9188528.0:7758638.0:8465057.0,Di Cs,30421,1539236.0:7491189.0:1907163.0:8942828.0:6521080.0:4171859.0:3882850.0:8118151.0:8130436.0:3373866.0:1657466.0:6598528.0,30400,Ka Kt Rs,bat,Dr YS Ra Ry AA VA Ct Sm Vm,Visakhapatnam,03-04-2024,night match,In Pr Le,2024,13285,1,1.4878048780487805,178.4,40,181.75
9954958,Gt Ts,48341,1958683.0:7491224.0:1945355.0:8059029.0:3339160.0:2966879.0:5736016.0:5554254.0:8277716.0:2632825.0:7783432.0:3759846.0,Pb Ks,30407,197658.0:2082044.0:8127181.0:4640824.0:2097017.0:2642751.0:5053082.0:7923859.0:8180500.0:2733380.0:3851518.0:7881845.0,30407,Pb Ks,field,Na Mi Sm Ad,Ahmedabad,04-04-2024,night match,In Pr Le,2024,5893,1.5384615384615383,1,178.26666666666668,100,168.03333333333333
9954965,Ci Sr Ks,30414,6718382.0:7422673.0:1945425.0:5001170.0:1642738.0:2672214.0:196580.0:62432.0:3130840.0:5757884.0:7968225.0:7879829.0,Ss Hd,36014,3710090.0:7491294.0:4203499.0:8117990.0:3057312.0:8228485.0:8228408.0:3429236.0:2282125.0:7570107.0:2733401.0:5618038.0,36014,Ss Hd,field,Rv Gi Il Sm Ul Hd,Hyderabad,05-04-2024,night match,In Pr Le,2024,13880,1.2857142857142858,3.857142857142857,184.8,75,181.625
9954972,Rl Cs Bu,30393,1776627.0:313809.0:2275195.0:9011596.0:7537004.0:5765934.0:210328.0:3231437.0:6596582.0:6586824.0:8118053.0:9455340.0,Rn Rs,30428,8058959.0:2162782.0:2981614.0:7556051.0:8228429.0:4690188.0:184960.0:1945397.0:4859490.0:6799456.0:8768108.0:3011735.0,30428,Rn Rs,field,Si Mh Sm Jr,Jaipur,06-04-2024,night match,In Pr Le,2024,4661,1.1428571428571428,0.6721311475409836,185.66666666666663,75,119.63333333333334
9954986,Lw Sr Gs,48334,2654014.0:2954769.0:7833195.0:2275097.0:4230127.0:8058903.0:3299407.0:8228100.0:5554142.0:7491385.0:9047954.0:8059015.0,Gt Ts,48341,8059029.0:7491224.0:1945355.0:6420630.0:3339160.0:7783432.0:2966879.0:5554254.0:2632825.0:7866039.0:8277716.0:3759846.0,48334,Lw Sr Gs,bat,Bt Ra Si Al Bi Ve Ea Ct Sm Lw,Lucknow,07-04-2024,night match,In Pr Le,2024,23498,0.6842105263157895,1,187.53333333333333,0,146.33333333333334
9954979,Mi Is,30435,238727.0:5043310.0:3125562.0:4377610.0:8191868.0:6249256.0:4739552.0:181404.0:4172083.0:230775.0:4377694.0:8442286.0,Di Cs,30421,7491189.0:1539236.0:8942828.0:4171859.0:6521080.0:3882850.0:6511336.0:8451078.0:5419574.0:3373866.0:1657466.0:6598528.0,30435,Di Cs,field,We Sm Mi,Mumbai,07-04-2024,day/night match,In Pr Le,2024,5004,2.125,1.975609756097561,179.26666666666668,0,172.33333333333334
9983833,Ka Kt Rs,30400,4685568.0:1613919.0:9047478.0:4497646.0:5959834.0:7556303.0:5061748.0:1934099.0:7558886.0:2181157.0:8465057.0:7758638.0,Ci Sr Ks,30414,6718382.0:7422673.0:2672214.0:5001170.0:196580.0:1945425.0:8228436.0:1642738.0:3326980.0:5757884.0:7968225.0:2316327.0,30414,Ci Sr Ks,field,MA Cm Sm Ck Ci,Chennai,08-04-2024,night match,In Pr Le,2024,2050,0.631578947,0.7530864197530864,178.4,40,157.93333333333334
9983840,Ss Hd,36014,3710090.0:7491294.0:4203499.0:8228485.0:3127354.0:3057312.0:8228408.0:8117990.0:3429236.0:2282125.0:2733401.0:5618038.0,Pb Ks,30407,197658.0:2082044.0:8127181.0:4640824.0:2097017.0:2642751.0:5053082.0:7923859.0:8180500.0:2733380.0:3851518.0:7881845.0,36014,Pb Ks,field,Ma Ya Sh Il Ct Sm Mr,Mohali,09-04-2024,night match,In Pr Le,2024,25108,1.0769230769230769,0.5121951219512195,189.13333333333333,50,
9983847,Rn Rs,30428,8058959.0:2162782.0:2981614.0:7556051.0:4690188.0:8228429.0:184960.0:1945397.0:4859490.0:8145878.0:3011735.0:1874081.0,Gt Ts,48341,8059029.0:7491224.0:1611364.0:5452754.0:3339160.0:2966879.0:5038046.0:5554254.0:8277716.0:2632825.0:7866039.0:3759846.0,48341,Gt Ts,field,Si Mh Sm Jr,Jaipur,10-04-2024,night match,In Pr Le,2024,4661,1.1111111111111112,1.4878048780487805,178.6,25,119.63333333333334
9983854,Rl Cs Bu,30393,1776627.0:313809.0:6282856.0:5765934.0:2275195.0:210328.0:5972868.0:9011596.0:5444718.0:8238726.0:3231437.0:6586824.0,Mi Is,30435,5043310.0:238727.0:3125562.0:4377610.0:8191868.0:6249256.0:181404.0:4739552.0:2412073.0:4377694.0:4172083.0:8442286.0,30435,Mi Is,field,We Sm Mi,Mumbai,11-04-2024,night match,In Pr Le,2024,5004,1.4444444444444444,0.5061728395061729,185.66666666666663,80,172.33333333333334
9983861,Lw Sr Gs,48334,2654014.0:2954769.0:7833195.0:2275097.0:4230127.0:3479860.0:8058903.0:3299407.0:8713270.0:8228100.0:5554142.0:7491385.0,Di Cs,30421,7491189.0:1539236.0:8176356.0:6521080.0:4171859.0:4069666.0:3882850.0:3914658.0:6487970.0:1657466.0:8942828.0:6598528.0,30421,Lw Sr Gs,bat,Bt Ra Si Al Bi Ve Ea Ct Sm Lw,Lucknow,12-04-2024,night match,In Pr Le,2024,23498,1.181818181818182,1,187.53333333333333,100,146.33333333333334
9983868,Pb Ks,30407,7881719.0:2082044.0:8127181.0:4640824.0:5053082.0:2642751.0:2827327.0:7923859.0:8180500.0:2733380.0:3851518.0:7881845.0,Rn Rs,30428,8058959.0:7881733.0:2981614.0:7556051.0:8228429.0:4690188.0:5742470.0:1874081.0:1945397.0:4859490.0:3011735.0:8145878.0,30428,Rn Rs,field,Ma Ya Sh Il Ct Sm Mr,Mohali,13-04-2024,night match,In Pr Le,2024,25108,0.4444444444444444,0.6721311475409836,181.4,40,
9983875,Lw Sr Gs,48334,2654014.0:2954769.0:3479860.0:8058903.0:2275097.0:4230127.0:3299407.0:8713270.0:7924048.0:8228100.0:9498810.0:7491385.0,Ka Kt Rs,30400,4685568.0:1613919.0:9047478.0:4497646.0:5959834.0:1934099.0:7556303.0:2181157.0:8465057.0:9188528.0:5061748.0:7758638.0,30400,Ka Kt Rs,field,En Gs Ka,Kolkata,14-04-2024,day/night match,In Pr Le,2024,2057,0.8461538461538461,0.6721311475409836,187.53333333333333,100,175.5
9983882,Ci Sr Ks,30414,1945425.0:6718382.0:7422673.0:5001170.0:2672214.0:196580.0:1642738.0:8228436.0:3326980.0:5757884.0:2316327.0:8363578.0,Mi Is,30435,238727.0:5043310.0:3125562.0:8191868.0:4377610.0:6249256.0:4739552.0:181404.0:2412073.0:4377694.0:4172083.0:8442286.0,30414,Mi Is,field,We Sm Mi,Mumbai,14-04-2024,night match,In Pr Le,2024,5004,1,1,184.8,75,172.33333333333334
9983889,Ss Hd,36014,7491294.0:3710090.0:3057312.0:4203499.0:8228408.0:8117990.0:3429236.0:2282125.0:2733401.0:5618038.0:8228485.0:7570107.0,Rl Cs Bu,30393,1776627.0:313809.0:6282856.0:5765934.0:9011596.0:210328.0:5972868.0:7861524.0:5444718.0:3231437.0:3456424.0:8118053.0,36014,Rl Cs Bu,field,M Cy Sm Bu,Bengaluru,15-04-2024,night match,In Pr Le,2024,4794,0.4814814814814814,0.5121951219512195,189.13333333333333,25,188.375
9983896,Ka Kt Rs,30400,4685568.0:1613919.0:9047478.0:4497646.0:1934099.0:5061748.0:5959834.0:7556303.0:2181157.0:7758638.0:9188528.0:8465057.0,Rn Rs,30428,8058959.0:2162782.0:2981614.0:7556051.0:8228429.0:184960.0:4690188.0:5742470.0:1945397.0:4859490.0:3011735.0:8145878.0,30428,Rn Rs,field,En Gs Ka,Kolkata,16-04-2024,night match,In Pr Le,2024,2057,0.5454545454545454,1,178.4,40,175.5
9983903,Gt Ts,48341,1958683.0:7491224.0:8059029.0:2252452.0:5452754.0:2966879.0:5038046.0:5554254.0:3759846.0:8277716.0:7866039.0:4149158.0,Di Cs,30421,7491189.0:8176356.0:8942828.0:4069666.0:6521080.0:8118151.0:4171859.0:3882850.0:3914658.0:1657466.0:6487970.0:6598528.0,30421,Di Cs,field,Na Mi Sm Ad,Ahmedabad,17-04-2024,night match,In Pr Le,2024,5893,1.75,1,178.26666666666668,66.67,168.03333333333333
9983910,Mi Is,30435,5043310.0:238727.0:3125562.0:8191868.0:4377610.0:6249256.0:4739552.0:181404.0:4172083.0:2412073.0:4377694.0:8442286.0,Pb Ks,30407,4640824.0:8127181.0:2231928.0:2827327.0:2385991.0:2642751.0:5053082.0:7923859.0:8180500.0:2733380.0:3851518.0:7881845.0,30435,Pb Ks,field,Ma Ya Sh Il Ct Sm Mr,Mohali,18-04-2024,night match,In Pr Le,2024,25108,4.25,1.975609756097561,179.26666666666668,50,
9983917,Ci Sr Ks,30414,1945425.0:6718382.0:7422673.0:1642738.0:5001170.0:8228436.0:62432.0:196580.0:3130840.0:5757884.0:2316327.0:8363578.0,Lw Sr Gs,48334,2654014.0:2954769.0:4230127.0:2275097.0:3479860.0:8058903.0:3299407.0:3546297.0:8228100.0:7924048.0:7491385.0,48334,Lw Sr Gs,field,Bt Ra Si Al Bi Ve Ea Ct Sm Lw,Lucknow,19-04-2024,night match,In Pr Le,2024,23498,1.1666666666666667,1.975609756097561,184.8,50,146.33333333333334
9983924,Ss Hd,36014,3710090.0:7491294.0:4203499.0:3057312.0:8228485.0:8117990.0:8228408.0:3429236.0:5038018.0:2282125.0:5618038.0:7570107.0,Di Cs,30421,7491189.0:1539236.0:8176356.0:8942828.0:4171859.0:6521080.0:6511336.0:3882850.0:3373866.0:3914658.0:6487970.0:6598528.0,36014,Di Cs,field,An Jy Sm Di,Delhi,20-04-2024,night match,In Pr Le,2024,2344,1.181818181818182,0.5121951219512195,189.13333333333333,33.33,160.8
9983938,Pb Ks,30407,4640824.0:8127181.0:2231928.0:5053082.0:2827327.0:2642751.0:7923859.0:2385991.0:8180500.0:2733380.0:3851518.0:7881845.0,Gt Ts,48341,1958683.0:7491224.0:8059029.0:2252452.0:5736016.0:2966879.0:5038046.0:5554254.0:7341186.0:8277716.0:3759846.0:4149158.0,48341,Pb Ks,bat,Ma Ya Sh Il Ct Sm Mr,Mohali,21-04-2024,night match,In Pr Le,2024,25108,0.2307692307692307,1,181.4,0,
