match id,team1,team1_id,team1_roster_ids,team2,team2_id,team2_roster_ids,winner,winner_id,toss winner,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate,ratio_average_fours_per_ball,ratio_average_sixes_per_ball,ratio_average_economy,ratio_bowling_average,ratio_bowling_strike_rate,ratio_average_wides_per_ball,ratio_average_noballs_per_ball
9085068,He,7727,4223883.0:2076192.0:8271913.0:5241564.0:2020332.0:8822729.0:3162487.0:1482998.0:5788418.0:2173688.0:4626236.0,Kt,8056,87191.0:2958164.0:7787772.0:2083409.0:1707621.0:3620756.0:3373138.0:7687315.0:6399210.0:7732934.0:3913468.0,He,7727,Kt,field,Te Re Bl Sn,Southampton,2022-06-17,night match,Vy Bt,2022,8301,0.9,1.9523809523809523,160.86666666666667,0.0,149.625,1.4258736136992185,1.0133039491075424,1.2411607037482055,0.8966593498510738,1.1341867928494929,1.2630599423869155,1.3300072267665646,0.6705552181398322,0.48531924455547015
9684562,Ha,12669,2733380.0:8181144.0:5716206.0:9047555.0:6544614.0:2966879.0:8118151.0:3133122.0:217762.0:3011735.0:8228009.0:7950431.0,Mm,45933,8149504.0:9822147.0:9373125.0:9009293.0:9373139.0:8766400.0:8058938.0:9373146.0:5442772.0:8118277.0:9009321.0:9822133.0,Ha,12669,Mm,field,Si Mh Sm Jr,Jaipur,2023-10-23,day match,Sd Mq Ai Ty,2023/24,4661,1.0,1.9523809523809523,151.3,0.0,128.66666666666666,1.1954032317152214,1.019442023697681,1.427744827610421,0.836460725979798,0.6793495461646734,0.6612744742024925,0.5883080906781316,0.7195937276944172,0.7142856842857158
9407796,Jg Sr Ks,48922,313809.0:1884973.0:4170186.0:4159644.0:1611364.0:4888218.0:3851770.0:4739552.0:4172083.0:2659222.0:7968225.0,MI Ce Tn,48733,2364543.0:3851476.0:4898074.0:7494668.0:3373138.0:6249256.0:4175107.0:4640824.0:5554254.0:4688998.0:3851518.0,Jg Sr Ks,48922,MI Ce Tn,field,Te Ws Sm Jg,Johannesburg,2023-02-06,day/night match,S0,2022/23,3569,0.7857142857142857,2.9047619047619047,138.71428571428572,0.0,168.5,1.1698563626556624,0.9753168223558178,1.0121571166759198,0.8112599370186616,1.0202473735059912,1.140994040235312,1.135549492294205,1.24720497672515,0.6081271887708882
9407817,Ss En Ce,48943,3200973.0:2604825.0:8786749.0:4203499.0:4171859.0:7787772.0:4874820.0:334963.0:4174932.0:2658445.0:3747484.0,Jg Sr Ks,48922,313809.0:4172083.0:4170186.0:1884973.0:1611364.0:4888218.0:4739552.0:4159644.0:6799456.0:2659222.0:7968225.0,Ss En Ce,48943,Jg Sr Ks,field,St Pk Cn,Centurion,2023-02-09,day/night match,S0,2022/23,6327,1.25,0.7530864197530864,164.83333333333334,0.0,167.91666666666666,1.0043476581670376,0.998235591682014,1.042121279083179,0.8855913361533587,1.0383335704651908,1.5499637636610948,1.4690742440264084,0.6127822351517036,3.3562613791657965
9262126,To Kt Rs,36126,4230127.0:7637559.0:1626526.0:4381761.0:1613926.0:1613919.0:1934099.0:1881193.0:370397.0:3513362.0:8395141.0,Bs Rs,36070,3462080.0:2436405.0:4160267.0:2654014.0:2252452.0:7960847.0:2740408.0:3102854.0:6347494.0:6818776.0:8464392.0,Bs Rs,36070,Bs Rs,field,Qs Pk Ol Pt of Sn Td,Port of Spain,2022-09-13,night match,Cn Pr Le,2022,1469,0.6666666666666666,0.4059405940594059,152.6153846153846,66.67,,0.5986968198484287,0.8269937580049684,0.5134872726396242,1.2931403613696872,0.8818746179435459,2.5760748921565546,2.6155944936460562,0.4613317875244429,1.076697645757622
9388441,Wn,18570,8417100.0:3913447.0:6718382.0:8187878.0:6718410.0:3834354.0:9036516.0:7907486.0:3083667.0:4950294.0:4950266.0,Nn Ds,17982,7907451.0:4381761.0:1945411.0:4949790.0:7543647.0:5788628.0:6718340.0:3834305.0:8354849.0:3566240.0:8354856.0,Nn Ds,17982,Nn Ds,field,Bn Re Wn,Wellington,2023-01-04,day match,Sr Sh,2022/23,825,1.0,1.3278688524590163,160.86666666666667,66.67,154.77777777777777,0.8818378052591634,0.9363771581721687,1.1188050702519052,0.83814106450107,0.9258534233505136,1.1885436075090117,1.0307081403044343,1.0921998835251565,0.9393966066668133
9440570,Ia,55,5043310.0:7491224.0:3127354.0:3125562.0:4377610.0:3479860.0:5038018.0:7558949.0:3914658.0:7881845.0:8725709.0,Nw Zd,48,6718326.0:2653993.0:3069954.0:5764576.0:2672214.0:2288789.0:3519011.0:3913475.0:3456424.0:5984376.0:7878765.0,Ia,55,Ia,bat,Na Mi Sm Ad,Ahmedabad,2023-02-01,night match,Nw Zd tr of Ia,2022/23,5893,0.9545454545454546,2.9047619047619047,175.8,80.0,154.66666666666666,1.204497283522219,1.1257624468794984,1.4084504914230913,0.980485286513624,1.0321116830707222,1.0345442655120953,0.9971694522375432,1.006641803344029,0.9754443230802594
9123197,Nw Zd,48,1585457.0:6718326.0:3083632.0:5764576.0:2672214.0:2486896.0:2288789.0:3519011.0:3913475.0:3456424.0:3834375.0,Id,216,2124002.0:2123974.0:7695666.0:6729862.0:4171460.0:6496412.0:2436251.0:3685100.0:2436426.0:2550414.0:6496482.0,Nw Zd,48,Id,field,Cl Se Ct Cb St Bt,Belfast,2022-07-18,day match,Nw Zd tr of Id,2022,9876,1.8,0.5121951219512195,141.66666666666666,0.0,151.25,1.270320670115275,1.1287880486260287,1.0856465474068668,1.4391399025023959,1.0076449997837065,1.5990090027445827,1.506809358528116,0.9754027855372315,0.8443176559634066
9407803,Pa Cs,48929,4685568.0:4403531.0:3406717.0:2231928.0:319948.0:2486896.0:3747764.0:4239794.0:4888414.0:1711492.0:3373866.0,Pl Rs,48950,2089079.0:2124002.0:2162782.0:4887406.0:172199.0:2252452.0:3782225.0:4239780.0:3872756.0:6646240.0:3794174.0,Pa Cs,48929,Pl Rs,field,St Pk Cn,Centurion,2023-02-07,day/night match,S0,2022/23,6327,1.0,0.7530864197530864,162.0,0.0,162.2,1.0924869628344251,1.1900714216347754,1.2702537772925522,1.3144051643739307,0.8531109197647898,0.8252411192820998,0.8260762638095857,0.48804758230854545,0.45174162072046997
9615080,Wt Is,41,4690258.0:2436405.0:4230127.0:4069666.0:5742470.0:6401800.0:1934099.0:2740408.0:4690328.0:3715697.0:4690230.0,Ed,20,4685568.0:2162782.0:6282856.0:2827327.0:6381962.0:62432.0:4640824.0:1711492.0:7276380.0:3231437.0:3214812.0,Ed,20,Ed,field,Nl Ct Sm St Gs Ga,St George's,2023-12-16,day match,Ed tr of Wt Is,2023/24,7930,1.1538461538461535,2.9047619047619047,169.6,60.0,159.4,0.816150332663371,0.9294274135131685,0.7215560799859732,1.328343079613456,0.9941224403033435,1.0492786092825008,1.0742992440753396,1.3472894182616004,0.6110778568928101
9587087,Ja Ts,36098,4690258.0:1749075.0:8464385.0:1594319.0:1613898.0:3150720.0:4690104.0:5509524.0:5744836.0:3023383.0:5471948.0,Ga An Ws,36084,8127230.0:8369815.0:4069666.0:7960847.0:5744850.0:4690188.0:4739580.0:4739552.0:2294823.0:4690328.0:284339.0,Ga An Ws,36084,Ga An Ws,field,Pe Sm Ga,Providence,2023-09-13,night match,Cn Pr Le,2023,13915,0.6,0.5061728395061729,165.66666666666666,50.0,153.88888888888889,1.144389012026478,1.1541512654749257,1.2243863760536773,0.8577877981293102,0.7526281883913013,1.0271300777605368,1.1332053044201438,0.4653921119378388,0.0
9457503,Cm Cs,40424,7864009.0:4502392.0:6551978.0:5736100.0:9307906.0:393182.0:2820957.0:391271.0:6149268.0:4403468.0:2807412.0,Ka Ts,42573,3849663.0:393371.0:8129680.0:7960847.0:4403426.0:5021624.0:4403503.0:4731628.0:305143.0:2436356.0:2436776.0,Ka Ts,42573,Ka Ts,field,Zr Ad Cy Sm Cm,Chattogram,2023-01-20,day/night match,Bh Pr Le,2022/23,13530,1.1428571428571428,1.9523809523809523,161.35714285714286,66.67,157.96153846153845,0.5528687782805429,0.689399045355036,0.6388193075751861,0.5634336196543401,0.9940880571036563,1.0515662568852473,1.1480353965247814,0.6848711888953727,0.0
8938348,Ia,55,238727.0:6521080.0:1776627.0:3125562.0:4377610.0:1642738.0:210328.0:2733380.0:2282125.0:4377694.0:3011735.0,Ed,20,2089079.0:2162782.0:1655436.0:2827327.0:6381962.0:62432.0:4640824.0:2157770.0:2022957.0:3312350.0:4575878.0,Ia,55,Ed,field,En Bm,Birmingham,2022-07-09,day match,Ia tr of Ed,2022,1161,0.6071428571428571,1.975609756097561,163.86666666666667,60.0,147.16666666666666,1.1067245223491715,0.9253929566083802,0.8331453806120749,0.8161738573987701,0.9432127824144537,1.1601232894071165,1.2384538804493217,1.1498339982145873,0.7063148555128062
9087224,Si La,69,7200598.0:4403531.0:3260564.0:5490582.0:2398346.0:3061225.0:5490666.0:4365878.0:7968225.0:3497171.0:5490638.0,Ed,20,2162782.0:1749075.0:2178119.0:6381962.0:2827327.0:62432.0:4640824.0:1730658.0:1655436.0:2461129.0:1711492.0,Ed,20,Si La,bat,Sy Ct Gd,Sydney,2022-11-05,night match,Si La tr of Aa,2022/23,937,0.7142857142857143,0.801980198019802,158.93333333333334,0.0,153.61111111111111,0.9051164787693224,0.8685947666466433,0.9240850111145319,0.5771550223639167,0.9089432425788119,1.1768674832083879,1.3188716608075264,0.835621944301584,1.965143528546787
9077032,Cm Cs,40424,6282856.0:4879426.0:2209115.0:6551978.0:8127321.0:4403454.0:6931042.0:1482249.0:7084972.0:6930286.0:2436356.0,Ca Vs,40298,3758565.0:1613919.0:1965151.0:313809.0:62432.0:8129680.0:1890958.0:3850972.0:392888.0:6528668.0:2316327.0,Ca Vs,40298,Cm Cs,bat,Se Ba Nl Sm Mr,Dhaka,2022-02-16,night match,Bh Pr Le,2021/22,14188,0.6,1.0,159.77777777777777,0.0,138.83333333333334,0.6501046226301098,0.8503560532457917,0.7681248652494954,0.7883483225203785,1.096573358248505,1.355008277348198,1.2328083254686673,0.7145320264768757,1.889522158010749
9388413,Cy,17653,2659243.0:9141054.0:4381705.0:3682160.0:3834361.0:8706179.0:6739830.0:1495731.0:7871303.0:8482788.0:3834319.0,Cl Ds,17744,1883790.0:3558316.0:3083632.0:270906.0:4949804.0:6496118.0:2537800.0:8505160.0:4950364.0:8447396.0:8435699.0,Cl Ds,17744,Cy,bat,Pa Pk Nw Ph,New Plymouth,2022-12-30,day match,Sr Sh,2022/23,3135,0.6470588235294118,1.9523809523809523,166.06666666666666,60.0,186.0,0.8656790292562451,1.0710405427525627,1.0519943537302234,0.8929064872407646,1.211399542090578,2.566850509353433,2.7981950491867225,2.7486952114275587,0.9666667884666759
9128797,Lw Sr Gs,48334,2654014.0:2954769.0:3023320.0:3479860.0:3730005.0:2275097.0:2740408.0:2970652.0:7924048.0:4859490.0:8228100.0,Ka Kt Rs,30400,5959834.0:7568294.0:4231702.0:4497646.0:2083409.0:1934099.0:5061748.0:1613919.0:2632825.0:1626561.0:7758638.0,Lw Sr Gs,48334,Lw Sr Gs,bat,Dr DY Pl Ss Ay Mi,Navi Mumbai,2022-05-18,night match,In Pr Le,2022,16540,1.5625,1.975609756097561,175.0,100.0,159.29166666666666,1.7280776873601371,1.075519270897508,1.247841637659507,0.6746360691820835,1.0149000886474426,0.9157334973619359,0.8477554439676117,1.192076412851153,0.5205181300421774
9489423,Tt Rs,46731,2125696.0:1749075.0:3294444.0:3890963.0:1626526.0:5788320.0:2535420.0:4012203.0:4420828.0:3913475.0:5404440.0,Bm Px,46780,7694581.0:3651472.0:7672657.0:2827327.0:62432.0:8044112.0:1482249.0:1730658.0:3156033.0:1905847.0:8193310.0,Tt Rs,46731,Bm Px,field,Tt Be Nm,Nottingham,2023-08-19,day match,Te Hd Ms Cn,2023,251,2.142857142857143,1.975609756097561,145.53333333333333,25.0,159.66666666666666,1.305746054058049,1.044386960292575,1.000584721054637,1.008346155748019,1.0487342704297604,1.0021778950805738,0.9503227106741847,0.9975482038494519,2.203207952682004
9331342,Ch,32388,3729970.0:6598612.0:2385991.0:7947442.0:2642751.0:7417003.0:7947414.0:8145990.0:3691050.0:8725191.0:3895611.0:2741997.0,Va,15623,7881719.0:5653612.0:3540424.0:8768108.0:5053082.0:4237533.0:3701123.0:2632825.0:7491385.0:7783432.0:1886653.0:5038032.0,Va,15623,Va,field,Jr Uy Cs 2d Gd Ka,Kolkata,2022-10-30,day match,Sd Mq Ai Ty,2022/23,20978,1.25,0.5061728395061729,134.22222222222223,0.0,,0.4854232945747346,0.674772687653054,0.9040074921437592,0.48868095124703537,0.0,0.0,0.0,0.0,0.0
9094364,Bm Px,46780,7694581.0:3220566.0:62432.0:2827327.0:1611364.0:8044112.0:1482249.0:3590362.0:7184666.0:1905847.0:284339.0,Ol Is,46759,2089079.0:6282856.0:2231928.0:7787772.0:4640824.0:2083409.0:3851658.0:1613919.0:4473993.0:8106713.0:5231218.0,Bm Px,46780,Ol Is,field,Kn Ol Ln,London,2022-08-23,night match,Te Hd Ms Cn,2022,328,0.4545454545454545,0.6721311475409836,153.23076923076923,100.0,141.83333333333334,1.1520869412093326,1.0259027055767493,0.8806600605962569,1.2081602521652333,1.0237238195376928,0.9773767236529578,0.9378586238808957,0.763678852147225,0.557082702707292
9484656,Le Qs,40606,6460600.0:3585350.0:4365465.0:2083409.0:2097017.0:1547993.0:5554254.0:4397693.0:7507303.0:8131255.0:8907338.0,Id Ud,40578,6818622.0:1749075.0:1626526.0:6460614.0:8522422.0:3459623.0:4767832.0:4769148.0:8298779.0:6819238.0:7960847.0,Le Qs,40606,Le Qs,bat,Ri Ct Sm,Rawalpindi,2023-03-09,night match,Pn Sr Le,2022/23,7020,1.0769230769230769,1.3278688524590163,180.86666666666667,80.0,187.5,1.30562026638723,1.0537387463861096,1.0664020574658548,0.8692196753554328,1.0013860906904528,0.774468088582788,0.7687187119826173,1.7640796477134006,2.323148472048687
9457496,Fe Bl,47529,2662491.0:4403454.0:6450576.0:393014.0:392188.0:3364234.0:6526498.0:2630081.0:391264.0:5554282.0:8298779.0,Rr Rs,35790,8127230.0:2104332.0:7976590.0:298612.0:6930580.0:5831622.0:2437049.0:8127321.0:7866522.0:8131255.0:6486416.0,Fe Bl,47529,Rr Rs,field,Zr Ad Cy Sm Cm,Chattogram,2023-01-19,night match,Bh Pr Le,2022/23,13530,1.8333333333333333,0.801980198019802,158.1818181818182,0.0,152.86363636363637,1.9920077682322281,1.306126858854737,1.3019715680218746,1.3309785132105991,1.0801267452468486,1.588963542513966,1.5724760719042379,0.6609478174231165,0.15197379426448795
9272640,Ae Ss,33914,4239038.0:5776490.0:2286472.0:3681957.0:8415854.0:4992378.0:7455818.0:2286388.0:6718844.0:5863290.0:55299.0,Me Ss,33949,4003390.0:7960994.0:3901078.0:2669316.0:3737103.0:5469092.0:5419532.0:1829491.0:4012203.0:6308098.0:2656541.0,Me Ss,33949,Me Ss,field,Me Ct Gd,Melbourne,2023-01-12,night match,Bg Bh Le,2022/23,440,1.5555555555555556,1.0,168.6,33.33,159.66666666666666,0.6620815119583818,0.8062927633345739,0.6874571060603387,0.43676838979864857,0.984042029343035,0.6994877761731737,0.7145027953180273,1.1687835563811715,0.15223088774809132
9290945,Ia,55,2954769.0:238727.0:1776627.0:3125562.0:6521080.0:4377610.0:3479860.0:2282125.0:8228100.0:7881845.0:3011735.0,Pn,62,2263736.0:2437021.0:3585350.0:2437049.0:5017144.0:3459623.0:3364234.0:6460614.0:8131255.0:8106713.0:8106629.0,Pn,62,Pn,field,Di Il Ct Sm,Dubai,2022-09-04,night match,Pn tr of Ud Ab Es,2022,17086,1.2222222222222223,1.0,175.2,50.0,135.26666666666668,0.905126896729696,1.005507555358407,1.1900839584403844,0.949486755810298,0.875474999166595,0.8405286223883133,0.9594321308139727,0.9679468137115126,0.5194958394705205
9331363,Va,15623,7881719.0:5653612.0:4237533.0:3540424.0:5053082.0:8768108.0:3701123.0:5038032.0:7783432.0:2632825.0:7491385.0:8513126.0,Di,12046,5636658.0:197658.0:9047499.0:4231702.0:8058903.0:6511336.0:6511322.0:8149315.0:1657466.0:7581244.0:9047954.0:4901182.0,Va,15623,Di,field,Jr Uy Cs 2d Gd Ka,Kolkata,2022-11-01,day match,Sd Mq Ai Ty,2022/23,20978,0.5,1.3278688524590163,150.6,0.0,111.5,1.0767900227745915,1.3778973098751595,1.0875683331534107,1.9340053400307415,1.000493574585243,0.8617253763276534,0.8033929246556847,1.611826798974177,1.956265133784469
8887717,Ht Hs,33928,4223883.0:1611364.0:2161599.0:2340372.0:5843200.0:6249256.0:5716402.0:8497866.0:4393402.0:6732004.0:6722540.0:8514463.0,Ae Ss,33914,4239038.0:5492318.0:5056134.0:1635773.0:5469008.0:8415854.0:4992378.0:5554254.0:3890998.0:6718844.0:55299.0,Ae Ss,33914,Ae Ss,field,Ae Ol,Adelaide,2022-01-05,night match,Bg Bh Le,2021/22,930,1.0,61.0,173.33333333333334,100.0,161.04545454545453,0.9733005594375543,1.2583095995914768,1.2883763883783226,1.1768214151132146,1.188295830902131,0.8674342847678564,0.9386107867343899,0.5204773310812775,0.0
9272731,Be Ht,33921,8561342.0:1506098.0:5515922.0:5056134.0:3890963.0:3114803.0:4967738.0:2633196.0:7866039.0:4132295.0:5419546.0,Me Ss,33949,4003390.0:7960994.0:9070907.0:2275097.0:3901078.0:2669316.0:3737103.0:1829491.0:4012203.0:6308098.0:2656541.0,Be Ht,33921,Be Ht,bat,Be Ct Gd Wa Be,Brisbane,2023-01-22,day/night match,Bg Bh Le,2022/23,1476,0.9230769230769232,1.4878048780487805,161.53333333333333,33.33,161.6153846153846,1.097539378793092,1.0136160559762266,1.3510889026006043,0.6762981281757741,0.9862990070366164,0.9900816524400027,1.0099496227739142,1.2928206790889554,0.0
9051139,Pr Zi,40550,5554212.0:8438926.0:2827327.0:298612.0:1612610.0:6401800.0:8180570.0:5021624.0:305143.0:8106706.0:5471948.0,Ki Ks,40564,2437021.0:1594347.0:4003390.0:181404.0:2082499.0:3041016.0:4534508.0:2022957.0:8298338.0:1594319.0:3003867.0,Pr Zi,40550,Ki Ks,field,Gi Sm Le,Lahore,2022-02-13,day/night match,Pn Sr Le,2021/22,3828,0.4117647058823529,2.9047619047619047,179.0,75.0,168.1,1.0923517467805919,1.059388214779224,1.0683246296396502,1.193044515148707,0.9965869991666435,1.3676365139135889,1.3499089656860672,0.7364107880315377,2.80579731491226
9299331,Ka,195,2042921.0:173277.0:2436125.0:1872198.0:2158939.0:7753605.0:3081147.0:2159618.0:1670297.0:8246573.0:2051230.0,Nl,237,7507408.0:7409611.0:1633813.0:7507429.0:5562962.0:4908532.0:8487380.0:4908518.0:8296644.0:6722540.0:5604738.0,Nl,237,Nl,field,Ga Cb Gd Ni,Nairobi,2022-08-25,day match,Nl tr of Ka,2022,4913,0.5,0.0163934426229508,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9271751,Co Ss,47487,3008291.0:2104409.0:5490582.0:8066883.0:74087.0:348361.0:1482249.0:5554282.0:347346.0:2590293.0:3497171.0,Ky Fs,47480,4403538.0:363047.0:5490624.0:6710850.0:3668356.0:5490666.0:4690104.0:4365878.0:2296195.0:8136659.0:6401982.0,Ky Fs,47480,Co Ss,bat,R Pa Sm Co,Colombo,2022-12-17,night match,La Pr Le,2022/23,7041,1.4285714285714286,0.5061728395061729,164.53846153846155,66.67,136.5,0.7998945651221259,1.0473013299926717,0.7609784282740496,1.0643816008180638,0.9152710889981933,0.8376629380941012,0.912188383030294,0.5919054692228232,0.41734410770920766
9027388,Cl Ds,17744,9068898.0:3558316.0:8212917.0:6496118.0:4949804.0:2537800.0:6673008.0:8354821.0:4170494.0:2765412.0:5984376.0,Wn,18570,6718326.0:9036516.0:2288789.0:8187878.0:2486896.0:6718410.0:4950224.0:3083667.0:3834354.0:6718396.0:1585464.0,Wn,18570,Wn,field,Pa Pk Nw Ph,New Plymouth,2022-01-08,day match,Sr Sh,2021/22,3135,1.0,0.5121951219512195,176.86666666666667,50.0,172.16666666666666,1.3612900919243716,0.8893544827080593,0.8873988203872981,1.2197500208268794,1.0244531042059675,1.176654019031568,1.1463298085764717,0.5451937088563344,2.2193804174215037
9084725,He,7727,3935980.0:4223883.0:2076192.0:5241564.0:1482998.0:2020332.0:3162487.0:5788418.0:2173688.0:4626236.0:5652758.0,St,9701,6139370.0:7694581.0:2231928.0:3239102.0:6320362.0:2535420.0:5288226.0:334963.0:7664943.0:2752966.0:2850868.0,St,9701,St,field,Te Re Bl Sn,Southampton,2022-05-30,day/night match,Vy Bt,2022,8301,0.5,1.0,167.84615384615384,33.33,152.0,0.6887721546655888,0.8045798876686157,0.7024549390995618,0.6754244269154862,1.0989895858608443,0.6368230346610324,0.6868471640541374,0.7373382921763264,0.18280504692161745
9516618,Ci Sr Ks,30414,7422673.0:2653993.0:5001170.0:62432.0:1642738.0:196580.0:1945425.0:8363578.0:5757884.0:7968225.0:232000.0:8228219.0,Pb Ks,30407,8127181.0:197658.0:7881719.0:2827327.0:4640824.0:5053082.0:5038046.0:2097017.0:8180500.0:7453697.0:7881845.0:3851518.0,Pb Ks,30407,Ci Sr Ks,bat,MA Cm Sm Ck Ci,Chennai,2023-04-30,day/night match,In Pr Le,2023,2050,4.0,1.4878048780487805,182.33333333333331,25.0,156.35,1.156165146041957,0.9167150819200306,1.0806809009024194,0.6885922761386255,1.0516680018357418,1.2854709894838325,1.193751837204677,1.1426079482957627,0.5649967340586816
9272766,Me Ss,33949,4003390.0:7960994.0:9070907.0:2275097.0:3901078.0:2669316.0:3737103.0:1829491.0:4012203.0:6308098.0:2656541.0,Sy Tr,33963,7572123.0:1539236.0:6718802.0:7534652.0:2335381.0:5788320.0:1612610.0:5509524.0:5497274.0:3497633.0:2437077.0,Sy Tr,33963,Sy Tr,field,Me Ct Gd,Melbourne,2023-01-25,night match,Bg Bh Le,2022/23,440,1.0,1.0,164.6,66.67,154.93333333333334,0.9988243996894801,0.9162050970381179,0.7812152589185213,0.939712882562742,0.8710113990779875,0.8994059025052122,1.053292132025668,0.9816944746384209,0.9898497309273906
8887773,Ae Ss,33914,4239038.0:5492318.0:5469008.0:1635773.0:8415854.0:5776490.0:4992378.0:5554254.0:55299.0:3890998.0:1684276.0,Me Ss,33949,4003390.0:5419532.0:3737103.0:2286437.0:3901078.0:2669316.0:6399210.0:7436379.0:2656541.0:8131255.0:8539817.0,Me Ss,33949,Me Ss,field,Me Ct Gd,Melbourne,2022-01-10,day match,Bg Bh Le,2021/22,440,0.5833333333333334,1.0,163.06666666666666,50.0,158.77777777777777,0.7614929162548212,0.7860283087594445,0.8255857087443192,0.7484415069551609,0.9062019697502697,1.9410427040531422,2.046446410102097,1.4810186524002102,0.0
9176642,An,293,5554212.0:6818622.0:4980926.0:5736100.0:3668356.0:5554282.0:181404.0:5554254.0:5736016.0:6819238.0:6396914.0,Ze,76,3257302.0:6572726.0:6625562.0:387897.0:2097017.0:3471761.0:2056830.0:3788581.0:2750628.0:4175205.0:2979486.0,An,293,An,bat,He Ss Cb,Harare,2022-06-12,day match,An tr of Ze,2022,1833,1.4,0.6721311475409836,171.9,100.0,152.14285714285714,1.1108064099834467,1.1080500668293287,1.0031954937926266,1.7771503528586605,0.8907472441723043,0.5831137657919909,0.5956403214764865,0.614212394329884,1.7705354880160435
9680180,Ja Ks,47501,6818622.0:5490582.0:6930230.0:4571244.0:2252452.0:1634611.0:2625895.0:8067002.0:7968225.0:8072056.0:5551062.0,Da Aa,47508,5490596.0:4403531.0:4403545.0:2104430.0:3260564.0:2335381.0:8520105.0:8146998.0:4403573.0:8427978.0:8277716.0,Da Aa,47508,Ja Ks,bat,R Pa Sm Co,Colombo,2023-08-01,day match,La Pr Le,2023,7041,0.6923076923076923,3.857142857142857,158.0,100.0,138.3,1.1532351929162905,1.0884361150822413,1.127514117838022,1.46146452892355,1.165608000814424,1.2152428731298284,1.3170179289197468,1.536030938562967,1.8544968281396235
9615094,Ed,20,4685568.0:2162782.0:6282856.0:2827327.0:6381962.0:62432.0:4640824.0:1730658.0:8845850.0:1711492.0:3231437.0,Wt Is,41,4690258.0:2331475.0:4230127.0:4069666.0:6401800.0:5742470.0:1934099.0:2740408.0:3715697.0:4690328.0:6401982.0,Wt Is,41,Wt Is,field,Bn La Sm Ta Td,Tarouba,2023-12-21,day/night match,Ed tr of Wt Is,2023/24,14300,0.7647058823529411,1.0,174.26666666666668,60.0,151.625,0.9014025874350844,0.9975367229195129,1.1870643748735195,0.7056467188437836,0.9587975610532069,1.0126088445784502,1.0371618314091817,0.6079476537884035,0.3264935406342878
9516387,Pb Ks,30407,8127181.0:197658.0:2398346.0:5053082.0:2097017.0:5038046.0:4640824.0:8180500.0:5788418.0:7453697.0:7881845.0:2035102.0,Rn Rs,30428,8058959.0:184960.0:2162782.0:2981614.0:7833195.0:7556051.0:4690188.0:8228429.0:2740408.0:1945397.0:7581223.0:3011735.0,Pb Ks,30407,Rn Rs,field,Ba Ct Sm Gi,Guwahati,2023-04-05,night match,In Pr Le,2023,20068,0.3,2.9047619047619047,159.86666666666667,33.33,144.3181818181818,0.9492310715320862,1.0880459483117528,1.0134477034406981,1.2464475460682423,0.9433994662995379,0.833449301395421,0.8875981877437227,0.8748650506339247,3.2554528937720635
9128804,Gt Ts,48341,1958683.0:7491224.0:1611364.0:4377610.0:2252452.0:2966879.0:5554254.0:7341186.0:3456424.0:8118053.0:3373285.0,Rl Cs Be,30393,1776627.0:313809.0:2275195.0:210328.0:5765934.0:5972868.0:8117990.0:2733380.0:5490666.0:2018001.0:2282132.0,Rl Cs Be,30393,Gt Ts,bat,We Sm Mi,Mumbai,2022-05-19,night match,In Pr Le,2022,5004,0.7857142857142857,1.975609756097561,163.125,100.0,161.96666666666667,0.7199782858261191,0.91138188717655,0.891270614871605,0.8479309349756764,0.9457738885041301,0.7768151069705701,0.8316575186356387,1.495620176468275,1.5604074983743312
9185413,Rn Rs,30428,8058959.0:2162782.0:2981614.0:7833195.0:4690188.0:184960.0:7556051.0:1945397.0:6347494.0:6420126.0:3011735.0,Gt Ts,48341,1958683.0:7491224.0:1611364.0:4377610.0:2252452.0:2966879.0:5554254.0:7341186.0:3456424.0:8118053.0:3373285.0,Gt Ts,48341,Rn Rs,bat,Na Mi Sm Ad,Ahmedabad,2022-05-29,night match,In Pr Le,2022,5893,1.6666666666666667,0.6721311475409836,173.33333333333334,0.0,155.1,0.9040100688012803,1.0510094849028255,0.9787369510139784,1.5360796803258956,1.0529701360050419,1.0789796894594346,1.0278276394322086,1.3625166111156761,0.9788271204624026
9489486,Ol Is,46759,2089079.0:6282856.0:2124002.0:4640824.0:2083409.0:2486896.0:3851658.0:2020332.0:7276380.0:5231218.0:2170762.0,Mr Os,46766,4685568.0:2162782.0:4489722.0:325814.0:1798705.0:6364588.0:3573723.0:8055417.0:6496482.0:8907338.0:3312350.0,Ol Is,46759,Mr Os,field,Ls Ln,London,2023-08-27,night match,Te Hd Ms Cn,2023,83,0.6666666666666666,1.975609756097561,150.4,66.67,142.96666666666667,0.9362543961689292,0.9887566303990861,1.0913203956501278,0.9960799591574867,0.954361790427949,0.7843688686180271,0.8201707735480104,0.7510610457991775,0.9997026191030692
